"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:40 PM"
"Sample Rate","20"
"Duration","34"
"Segment","Session"
"Beacon Markers","34"
"Segment Times","0:34.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.2029","12.9235","1.3141","53.6869","-0.5513","-0.2382","-0.1762","-2.9479","0.2965","0.1580","0.0580","0.0000","2979.9407","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","82.1840","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.5881","7.9728","0.0000","503.8515","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6777","13.6777","9.2255","0.0000","0.0000","2.0000","0.0000","0.0000","2.4312","0.0000","0.0000","13.6777","0.0000","13.6777","0.0000","0.0000","1.5892","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2071","12.9325","1.3270","53.7431","-0.5320","-0.2271","-0.1725","-2.9434","0.3051","0.1772","0.0783","0.0000","3054.6931","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","82.1594","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.5386","8.0427","0.0000","504.8416","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6291","13.6291","9.7157","0.0000","0.0000","2.0000","0.0000","0.0000","2.4322","0.0000","0.0000","13.6291","0.0000","13.6291","0.0000","0.0000","1.5402","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2114","12.9416","1.3998","53.7994","-0.3972","-0.2660","-0.2077","-2.9497","0.2986","0.1920","0.0546","0.0000","3104.5386","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","82.1352","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4894","8.1398","0.0000","505.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.3846","0.0000","0.0000","2.0000","0.0000","0.0000","2.4336","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4913","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2157","12.9507","1.4354","53.8556","-0.4372","-0.3060","-0.2407","-2.9644","0.2687","0.1997","0.0434","0.0000","3066.0769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","82.1113","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.4413","8.2362","0.0000","505.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.5385","0.0000","0.0000","2.0000","0.0000","0.0000","2.4370","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4427","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2199","12.9598","1.4096","53.9119","-0.5293","-0.3055","-0.2458","-2.9727","0.2841","0.2129","0.0444","0.0000","3040.9333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0571","0.0000","82.0873","0.0000","0.0000","0.0000","0.0000","12.8933","0.0000","0.0000","1.4067","8.3314","0.0000","506.0571","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.6476","0.0000","0.0000","2.0000","0.0000","0.0000","2.4401","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4057","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2242","12.9689","1.4255","53.9681","-0.5701","-0.2561","-0.2223","-2.9658","0.3076","0.2027","0.0668","0.0000","3097.6001","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.4857","0.0000","82.0634","0.0000","0.0000","0.0000","0.0000","12.8457","0.0000","0.0000","1.4543","8.3604","0.0000","507.4857","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.5524","0.0000","0.0000","2.0000","0.0000","0.0000","2.4405","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4533","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2284","12.9780","1.3781","54.0244","-0.5786","-0.1857","-0.1838","-2.9492","0.3089","0.1894","0.0550","0.0000","3151.3396","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3962","0.0000","82.0397","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.5000","8.2189","0.0000","508.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.6981","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2327","12.9871","1.3771","54.0806","-0.5360","-0.1161","-0.1346","-2.9243","0.3024","0.1761","0.0480","0.0000","3134.8301","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.4528","0.0000","82.0162","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.5000","8.1305","0.0000","508.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.8592","0.0000","0.0000","0.0000","0.0000","0.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.7736","0.0000","0.0000","2.0000","0.0000","0.0000","2.4424","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2370","12.9962","1.4328","54.1369","-0.4103","-0.1033","-0.1148","-2.9176","0.3015","0.1907","0.0489","0.0000","3118.3208","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0189","0.0000","81.9927","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.5000","8.3210","0.0000","508.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.6244","0.0000","0.0000","0.0000","0.0000","0.7467","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.1589","0.0000","0.0000","2.0000","0.0000","0.0000","2.4439","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2412","13.0053","1.4473","54.1931","-0.5555","-0.1843","-0.1562","-2.9384","0.3084","0.2016","0.0342","0.0000","3111.8889","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1321","0.0000","81.9693","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4574","8.4886","0.0000","508.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.3897","0.0000","0.0000","0.0000","0.0000","3.0491","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.1495","0.0000","0.0000","2.0000","0.0000","0.0000","2.4457","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4583","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2455","13.0144","1.4016","54.2494","-0.5842","-0.2787","-0.2115","-2.9689","0.3190","0.1809","0.0277","0.0000","3106.3333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1905","0.0000","81.9500","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4111","8.2981","0.0000","506.2857","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.1549","0.0000","0.0000","0.0000","0.0000","4.6327","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.1402","0.0000","0.0000","2.0000","0.0000","0.0000","2.4475","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4120","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2497","13.0235","1.3857","54.3056","-0.5305","-0.2778","-0.2216","-2.9745","0.2924","0.1726","0.0443","0.0000","3126.5576","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.6667","0.0000","81.9500","0.0000","0.0000","0.0000","0.0000","12.8356","0.0000","0.0000","1.4365","8.1076","0.0000","502.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.9423","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4476","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4356","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2462","13.0240","1.3890","54.3619","-0.4282","-0.1998","-0.1857","-2.9515","0.2851","0.1987","0.0427","0.0000","3154.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7476","0.0000","81.9500","0.0000","0.0000","0.0000","0.0000","12.8837","0.0000","0.0000","1.4846","8.1449","0.0000","500.4563","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.4020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.2857","0.0000","0.0000","2.0000","0.0000","0.0000","2.4472","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4837","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2421","13.0240","1.4216","54.4181","-0.4517","-0.1185","-0.1354","-2.9240","0.2796","0.2371","0.0089","0.0000","3147.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.5728","0.0000","81.9500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.5000","8.1916","0.0000","505.3107","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2116","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.1569","0.0000","0.0000","2.0000","0.0000","0.0000","2.4480","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2380","13.0240","1.4508","54.4747","-0.5809","-0.1295","-0.1356","-2.9246","0.2750","0.2279","0.0199","0.0000","3122.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.9200","0.0000","81.9495","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.5000","8.2820","0.0000","508.5200","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.6078","0.0000","0.0000","2.0000","0.0000","0.0000","2.4494","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2339","13.0240","1.4229","54.5341","-0.5450","-0.2239","-0.1863","-2.9514","0.2863","0.1951","0.0643","0.0000","3111.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.4200","0.0000","81.9245","0.0000","0.0000","0.0000","0.0000","12.8690","0.0000","0.0000","1.4680","8.3820","0.0000","506.5200","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0255","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.9400","0.0000","0.0000","2.0000","0.0000","0.0000","2.4503","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4697","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2299","13.0240","1.4457","54.5934","-0.3392","-0.2570","-0.2090","-2.9688","0.2804","0.1749","0.0627","0.0000","3109.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7624","0.0000","81.8995","0.0000","0.0000","0.0000","0.0000","12.8190","0.0000","0.0000","1.4180","8.3172","0.0000","505.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0260","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.4400","0.0000","0.0000","2.0000","0.0000","0.0000","2.4508","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4192","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2258","13.0240","1.4880","54.6528","-0.5363","-0.1702","-0.1616","-2.9367","0.2682","0.1706","0.0302","0.0000","3149.4707","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7723","0.0000","81.8745","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4314","8.2162","0.0000","505.0000","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0260","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.9109","0.0000","0.0000","2.0000","0.0000","0.0000","2.4504","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4304","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2217","13.0240","1.4396","54.7122","-0.5499","-0.1247","-0.1384","-2.9195","0.2555","0.1779","0.0137","0.0000","3212.7058","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1078","0.0000","81.8495","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4804","8.3223","0.0000","505.3235","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0260","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.3762","0.0000","0.0000","2.0000","0.0000","0.0000","2.4494","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4794","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2176","13.0240","1.4328","54.7716","-0.4699","-0.2006","-0.1806","-2.9463","0.2687","0.1901","0.0494","0.0000","3219.5842","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.5981","0.0000","81.8250","0.0000","0.0000","0.0000","0.0000","12.8294","0.0000","0.0000","1.4703","8.4680","0.0000","506.7941","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.7941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4496","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4713","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2136","13.0240","1.5126","54.8309","-0.5761","-0.2243","-0.1882","-2.9554","0.2769","0.1928","0.0722","0.0000","3188.8911","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3763","0.0000","81.8005","0.0000","0.0000","0.0000","0.0000","12.8784","0.0000","0.0000","1.4208","8.4610","0.0000","507.5544","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0240","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.3235","0.0000","0.0000","2.0000","0.0000","0.0000","2.4506","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4218","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2095","13.0240","1.4212","54.8903","-0.5548","-0.1515","-0.1455","-2.9309","0.2678","0.2003","0.0526","0.0000","3191.2178","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9109","0.0000","81.7760","0.0000","0.0000","0.0000","0.0000","12.8723","0.0000","0.0000","1.4000","8.4110","0.0000","505.0792","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0221","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5630","13.5630","10.4356","0.0000","0.0000","2.0000","0.0000","0.0000","2.4507","0.0000","0.0000","13.5630","0.0000","13.5630","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2054","13.0240","1.4054","54.9497","-0.4566","-0.1431","-0.1413","-2.9271","0.2472","0.2038","0.0512","0.0000","3217.4556","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.7921","0.0000","81.7515","0.0000","0.0000","0.0000","0.0000","12.8228","0.0000","0.0000","1.4000","8.2842","0.0000","503.0792","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0201","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5130","13.5130","2.0198","0.0000","0.0000","2.0000","0.0000","0.0000","2.4502","0.0000","0.0000","13.5130","0.0000","13.5130","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2013","13.0240","1.4729","55.0091","-0.5186","-0.2404","-0.1986","-2.9565","0.2559","0.1710","0.0622","0.0000","3188.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7426","0.0000","81.7264","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4000","8.1356","0.0000","503.5742","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0191","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5370","13.5370","2.2574","0.0000","0.0000","2.0000","0.0000","0.0000","2.4495","0.0000","0.0000","13.5370","0.0000","13.5370","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1973","13.0240","1.4331","55.0684","-0.5566","-0.2883","-0.2269","-2.9719","0.2562","0.1735","0.0611","0.0000","3117.4600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3636","0.0000","81.7013","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4000","8.2129","0.0000","503.9293","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0181","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5870","13.5870","5.2277","0.0000","0.0000","2.0000","0.0000","0.0000","2.4485","0.0000","0.0000","13.5870","0.0000","13.5870","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1932","13.0240","1.3743","55.1278","-0.5654","-0.2129","-0.1909","-2.9506","0.2641","0.1841","0.0666","0.0000","3092.2524","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8182","0.0000","81.6761","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4000","8.3614","0.0000","503.4243","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0152","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.2200","0.0000","0.0000","2.0000","0.0000","0.0000","2.4485","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1891","13.0240","1.4431","55.1872","-0.4519","-0.1218","-0.1365","-2.9195","0.2849","0.1855","0.0669","0.0000","3103.4175","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5333","0.0000","81.6510","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4000","8.4000","0.0000","503.2286","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0121","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2200","0.0000","0.0000","2.0000","0.0000","0.0000","2.4495","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1850","13.0240","1.4778","55.2466","-0.5033","-0.1471","-0.1450","-2.9250","0.3140","0.1720","0.0553","0.0000","3140.3108","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8667","0.0000","81.6269","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.4485","8.4000","0.0000","504.6571","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0097","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.4904","0.0000","0.0000","2.0000","0.0000","0.0000","2.4498","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4466","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1810","13.0240","1.4206","55.3059","-0.5529","-0.2482","-0.1981","-2.9570","0.3417","0.1882","0.0532","0.0000","3202.9321","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8253","0.0000","81.6029","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.5456","8.3340","0.0000","505.9417","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0074","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.8558","0.0000","0.0000","2.0000","0.0000","0.0000","2.4493","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5437","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1769","13.0240","1.4356","55.3653","-0.5520","-0.2661","-0.2120","-2.9727","0.3230","0.1998","0.0446","0.0000","3207.2427","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9126","0.0000","81.5789","0.0000","0.0000","0.0000","0.0000","12.8000","0.0000","0.0000","1.5786","8.2369","0.0000","504.9709","0.0000","0.0000","23.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0074","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.2330","0.0000","0.0000","2.0000","0.0000","0.0000","2.4486","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5796","0.0000","0.0000","0.0000","0.0000","0.0000"
