"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:02 PM"
"Sample Rate","20"
"Duration","218"
"Segment","Session"
"Beacon Markers","218"
"Segment Times","3:38.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"36.7495","13.2050","1.1032","84.1844","4.5427","-0.2331","-0.1829","-2.9902","0.4762","0.2957","0.0968","0.0000","3151.1538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6765","0.0000","77.4313","0.0000","0.0000","0.0000","0.0000","13.0437","0.0000","0.0000","1.4000","8.3000","0.0000","505.2255","0.0000","0.0000","24.2313","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9551","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.8491","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3368","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7524","13.1993","1.0905","84.1875","4.7167","-0.1812","-0.1781","-2.9512","0.5010","0.3191","0.0750","0.0000","3141.5386","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1471","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0922","0.0000","0.0000","1.4000","8.3000","0.0000","505.7157","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9517","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.6923","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3324","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7554","13.1936","1.1242","84.1875","4.6158","-0.1137","-0.1374","-2.9033","0.4834","0.3229","0.0726","0.0000","3146.4614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7924","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0600","0.0000","0.0000","1.4404","8.3000","0.0000","505.0094","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.1010","0.0000","0.0000","0.0000","0.0000","0.9493","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4794","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7584","13.1879","1.1339","84.1875","4.5469","-0.1337","-0.1219","-2.9238","0.4973","0.3235","0.0784","0.0000","3154.1538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.6793","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0124","0.0000","0.0000","1.4885","8.3000","0.0000","502.6509","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.3413","0.0000","0.0000","0.0000","0.0000","0.9507","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.3077","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7614","13.1822","1.0932","84.1875","4.5506","-0.2288","-0.1692","-2.9785","0.5068","0.3455","0.0521","0.0000","3170.7573","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.1471","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3000","0.0000","500.8529","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.5817","0.0000","0.0000","0.0000","0.0000","0.9520","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7643","13.1765","1.1159","84.1875","4.7314","-0.2170","-0.1859","-2.9746","0.4702","0.3282","0.0779","0.0000","3190.1748","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.6373","0.0000","77.4525","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3000","0.0000","500.3627","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.8221","0.0000","0.0000","0.0000","0.0000","0.9520","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5962","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7673","13.1707","1.1471","84.1875","4.5849","-0.1361","-0.1548","-2.9199","0.4478","0.2856","0.1041","0.0000","3196.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.7451","0.0000","77.4768","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4660","8.3337","0.0000","499.8726","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9521","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.9905","0.0000","0.0000","2.0000","0.0000","0.0000","2.4335","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5481","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7703","13.1650","1.1276","84.1875","4.5382","-0.1232","-0.1293","-2.9141","0.4570","0.2615","0.0912","0.0000","3196.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7647","0.0000","77.5012","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4175","8.3817","0.0000","499.3824","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.3714","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7733","13.1593","1.1140","84.1875","4.6859","-0.1951","-0.1531","-2.9688","0.4651","0.2593","0.0861","0.0000","3170.9702","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2115","0.0000","77.5256","0.0000","0.0000","0.0000","0.0000","13.0300","0.0000","0.0000","1.4634","8.3380","0.0000","499.1058","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9536","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.8700","0.0000","0.0000","2.0000","0.0000","0.0000","2.4335","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7762","13.1536","1.1501","84.1875","4.6084","-0.2192","-0.1826","-2.9834","0.4816","0.2744","0.0879","0.0000","3131.8613","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.1731","0.0000","77.5500","0.0000","0.0000","0.0000","0.0000","13.0800","0.0000","0.0000","1.5624","8.2380","0.0000","499.5865","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9329","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.3700","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7792","13.1479","1.1359","84.1875","4.5626","-0.1554","-0.1655","-2.9336","0.4829","0.2927","0.0620","0.0000","3126.1523","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.5882","0.0000","77.5742","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5410","8.2295","0.0000","500.2059","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.9612","0.0000","0.0000","0.0000","0.0000","0.9122","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.4381","0.0000","0.0000","2.0000","0.0000","0.0000","2.4335","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4524","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1419","1.0940","84.1875","4.5700","-0.1085","-0.1301","-2.9062","0.4991","0.3071","0.0702","0.0000","3140.9143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.6471","0.0000","77.5983","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4457","8.2771","0.0000","501.6765","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.7184","0.0000","0.0000","0.0000","0.0000","0.9203","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.5333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4048","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1354","1.1081","84.1875","4.7429","-0.1554","-0.1316","-2.9473","0.4973","0.3054","0.0981","0.0000","3166.4272","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3883","0.0000","77.6225","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4252","8.3505","0.0000","503.0486","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.4757","0.0000","0.0000","0.0000","0.0000","0.9302","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.4231","0.0000","0.0000","2.0000","0.0000","0.0000","2.4339","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1288","1.1415","84.1875","4.5857","-0.2183","-0.1728","-2.9863","0.4933","0.2942","0.0869","0.0000","3201.8640","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2719","0.0000","77.6466","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4738","8.4476","0.0000","503.5340","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.2330","0.0000","0.0000","0.0000","0.0000","0.9372","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.7885","0.0000","0.0000","2.0000","0.0000","0.0000","2.4349","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1223","1.1357","84.1875","4.5784","-0.1772","-0.1670","-2.9492","0.4832","0.2942","0.0700","0.0000","3227.5393","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.9806","0.0000","77.6500","0.0000","0.0000","0.0000","0.0000","13.0784","0.0000","0.0000","1.4775","8.5225","0.0000","503.8641","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9439","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.2475","0.0000","0.0000","2.0000","0.0000","0.0000","2.4354","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1157","1.1349","84.1875","4.7819","-0.1476","-0.1396","-2.9268","0.5046","0.2971","0.0402","0.0000","3241.7549","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.4951","0.0000","77.6500","0.0000","0.0000","0.0000","0.0000","13.0294","0.0000","0.0000","1.4284","8.5716","0.0000","500.4660","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9462","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.8218","0.0000","0.0000","2.0000","0.0000","0.0000","2.4359","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1092","1.1883","84.1875","4.6237","-0.2014","-0.1636","-2.9648","0.4937","0.3206","0.0406","0.0000","3243.2058","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0097","0.0000","77.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4206","8.5796","0.0000","497.0680","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9477","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.7353","0.0000","0.0000","2.0000","0.0000","0.0000","2.4360","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.1026","1.1348","84.1875","4.7477","-0.1762","-0.1633","-2.9482","0.4879","0.3176","0.0456","0.0000","3227.0293","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1176","0.0000","77.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4696","8.5311","0.0000","499.8824","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9496","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.1471","0.0000","0.0000","2.0000","0.0000","0.0000","2.4360","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0961","1.1860","84.1875","4.6334","-0.1599","-0.1470","-2.9336","0.5352","0.3113","0.0371","0.0000","3208.6990","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1765","0.0000","77.6871","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4816","8.9235","0.0000","502.8235","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9515","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4367","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0895","1.1587","84.1875","4.6627","-0.1924","-0.1672","-2.9619","0.5212","0.2954","0.0540","0.0000","3186.8542","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.8253","0.0000","77.7359","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4330","10.1000","0.0000","503.0000","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.2293","0.0000","0.0000","0.0000","0.0000","0.9509","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4377","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0830","1.1375","84.1875","4.7825","-0.1499","-0.1500","-2.9297","0.4998","0.3281","0.0689","0.0000","3175.7646","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7670","0.0000","77.7846","0.0000","0.0000","0.0000","0.0000","13.0147","0.0000","0.0000","1.4000","10.4961","0.0000","503.0000","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.4732","0.0000","0.0000","0.0000","0.0000","0.9495","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3660","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0765","1.1744","84.1875","4.6550","-0.1685","-0.1449","-2.9434","0.4929","0.3005","0.0345","0.0000","3187.5293","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5686","0.0000","77.8334","0.0000","0.0000","0.0000","0.0000","13.0637","0.0000","0.0000","1.4000","9.2340","0.0000","503.8627","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.7171","0.0000","0.0000","0.0000","0.0000","0.9480","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.7059","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3175","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0699","1.1093","84.1875","4.7841","-0.2082","-0.1724","-2.9756","0.4923","0.2913","0.0493","0.0000","3203.7925","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0784","0.0000","77.8500","0.0000","0.0000","0.0000","0.0000","13.0876","0.0000","0.0000","1.4000","8.3248","0.0000","504.8431","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.9610","0.0000","0.0000","0.0000","0.0000","0.9466","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5587","13.5587","14.5385","0.0000","0.0000","2.0000","0.0000","0.0000","2.4377","0.0000","0.0000","13.5587","0.0000","13.5587","0.0000","0.0000","1.3311","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0634","1.1543","84.1875","4.7323","-0.1605","-0.1606","-2.9414","0.5010","0.2876","0.0738","0.0000","3231.6226","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.2115","0.0000","77.8500","0.0000","0.0000","0.0000","0.0000","13.0400","0.0000","0.0000","1.4000","8.4200","0.0000","506.6154","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9433","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5106","13.5106","7.3269","0.0000","0.0000","2.0000","0.0000","0.0000","2.4372","0.0000","0.0000","13.5106","0.0000","13.5106","0.0000","0.0000","1.3796","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0568","1.1559","84.1875","4.6362","-0.1606","-0.1477","-2.9316","0.5035","0.2719","0.0525","0.0000","3253.9902","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.6538","0.0000","77.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3922","8.5000","0.0000","508.5385","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9389","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5375","13.5375","2.6154","0.0000","0.0000","2.0000","0.0000","0.0000","2.4376","0.0000","0.0000","13.5375","0.0000","13.5375","0.0000","0.0000","1.3721","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0503","1.1416","84.1875","4.7977","-0.2042","-0.1691","-2.9668","0.4600","0.2712","0.0522","0.0000","3247.6797","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.8077","0.0000","77.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3437","8.5000","0.0000","507.1731","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9375","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5856","13.5856","1.6538","0.0000","0.0000","2.0000","0.0000","0.0000","2.4385","0.0000","0.0000","13.5856","0.0000","13.5856","0.0000","0.0000","1.3240","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0437","1.1875","84.1875","4.6447","-0.1592","-0.1558","-2.9385","0.4542","0.2827","0.0459","0.0000","3238.3726","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9231","0.0000","77.8623","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.4921","0.0000","504.7692","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9385","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5657","13.5657","2.3981","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.5657","0.0000","13.5657","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0372","1.1390","84.1875","4.6543","-0.1575","-0.1416","-2.9316","0.5073","0.3250","0.0408","0.0000","3202.0981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6733","0.0000","77.8868","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.3931","0.0000","504.0000","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.8341","0.0000","0.0000","0.0000","0.0000","0.9406","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5167","13.5167","6.7670","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.5167","0.0000","13.5167","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0306","1.1554","84.1875","4.7484","-0.2096","-0.1682","-2.9668","0.5210","0.3557","0.0672","0.0000","3168.3530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.6634","0.0000","77.9113","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3029","8.3029","0.0000","504.0000","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.5902","0.0000","0.0000","0.0000","0.0000","0.9442","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5327","13.5327","11.0297","0.0000","0.0000","2.0000","0.0000","0.0000","2.4388","0.0000","0.0000","13.5327","0.0000","13.5327","0.0000","0.0000","1.3216","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0241","1.1580","84.1875","4.6731","-0.1808","-0.1727","-2.9512","0.4912","0.3621","0.0721","0.0000","3174.2354","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","77.9358","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3520","8.3520","0.0000","506.5385","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.3463","0.0000","0.0000","0.0000","0.0000","0.9458","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5822","13.5822","14.9901","0.0000","0.0000","2.0000","0.0000","0.0000","2.4383","0.0000","0.0000","13.5822","0.0000","13.5822","0.0000","0.0000","1.3706","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.7812","13.0175","1.1019","84.1875","4.7371","-0.1215","-0.1369","-2.9102","0.5034","0.3359","0.0742","0.0000","3179.9614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","77.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4019","8.3990","0.0000","510.3846","0.0000","0.0000","24.2500","0.0000","0.0000","0.0000","0.1024","0.0000","0.0000","0.0000","0.0000","0.9453","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.2692","0.0000","0.0000","2.0000","0.0000","0.0000","2.4376","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4388","0.0000","0.0000","0.0000","0.0000","0.0000"
