"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:16 PM"
"Sample Rate","20"
"Duration","11"
"Segment","Session"
"Beacon Markers","11"
"Segment Times","0:11.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.1239","13.1710","1.0329","83.1887","-0.7580","-0.2003","-0.2541","-2.9850","0.3873","0.1832","-0.0312","0.0000","2954.8762","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.1809","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","7.8295","0.0000","501.7619","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9790","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.8286","0.0000","0.0000","2.0000","0.0000","0.0000","2.4097","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1195","13.1726","1.0431","83.1918","-0.7605","-0.1841","-0.2240","-2.9508","0.3953","0.2286","0.0048","0.0000","2960.1143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9905","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","7.7343","0.0000","499.3810","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.2157","0.0000","0.0000","0.0000","0.0000","0.9805","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.0667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4092","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1150","13.1741","1.0419","83.1949","-0.7992","-0.1387","-0.1779","-2.9324","0.3278","0.2892","0.0276","0.0000","2960.7327","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.5742","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4317","7.7634","0.0000","499.0000","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.4608","0.0000","0.0000","0.0000","0.0000","0.9819","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6406","13.6406","19.5644","0.0000","0.0000","2.0000","0.0000","0.0000","2.4069","0.0000","0.0000","13.6406","0.0000","13.6406","0.0000","0.0000","1.4300","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1105","13.1756","1.0591","83.1981","-0.7969","-0.0805","-0.1410","-2.9164","0.2857","0.1949","0.0332","0.0000","2958.7524","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.0198","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4812","7.8624","0.0000","499.0000","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.7059","0.0000","0.0000","0.0000","0.0000","0.9834","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6901","13.6901","18.5743","0.0000","0.0000","2.0000","0.0000","0.0000","2.4034","0.0000","0.0000","13.6901","0.0000","13.6901","0.0000","0.0000","1.4800","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1061","13.1771","1.0723","83.2012","-0.8111","-0.0542","-0.1358","-2.9047","0.2683","0.2047","0.0425","0.0000","2982.0098","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.9703","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5304","7.9912","0.0000","501.0297","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.9510","0.0000","0.0000","0.0000","0.0000","0.9849","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","17.7941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4017","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5294","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1016","13.1787","1.0839","83.2043","-0.7971","-0.0732","-0.1650","-2.9204","0.2684","0.2457","0.0642","0.0000","3020.7354","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.4951","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5794","8.1382","0.0000","503.5049","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9864","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","17.3039","0.0000","0.0000","2.0000","0.0000","0.0000","2.4012","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5784","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0971","13.1802","1.0701","83.2074","-0.7771","-0.1294","-0.2127","-2.9555","0.3992","0.1528","0.0510","0.0000","3016.7283","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.3077","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5718","8.1163","0.0000","503.6154","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9829","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6619","13.6619","16.6311","0.0000","0.0000","2.0000","0.0000","0.0000","2.4007","0.0000","0.0000","13.6619","0.0000","13.6619","0.0000","0.0000","1.5731","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0927","13.1817","1.0653","83.2106","-0.7515","-0.1815","-0.2475","-2.9855","0.3922","0.1765","0.0135","0.0000","2981.7766","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.9423","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5233","7.9721","0.0000","503.1346","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9756","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6143","13.6143","15.6602","0.0000","0.0000","2.0000","0.0000","0.0000","2.4003","0.0000","0.0000","13.6143","0.0000","13.6143","0.0000","0.0000","1.5250","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0882","13.1832","1.0732","83.2137","-0.4094","-0.2069","-0.2437","-2.9997","0.2543","0.2316","-0.0483","0.0000","2993.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.3846","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.9728","0.0000","501.6154","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9720","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.1714","0.0000","0.0000","2.0000","0.0000","0.0000","2.4009","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0838","13.1847","1.0799","83.2168","1.3045","-0.1893","-0.2038","-2.9925","0.1558","0.1512","-0.3738","0.0000","3047.5769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3077","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.1184","0.0000","499.6923","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.8325","0.0000","0.0000","0.0000","0.0000","0.9720","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.4571","0.0000","0.0000","2.0000","0.0000","0.0000","2.4029","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0793","13.1863","1.1052","83.2199","3.8159","-0.1494","-0.1811","-3.0006","0.0785","0.2391","-0.6855","0.0000","3102.7239","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0769","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.2629","0.0000","499.6154","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.5933","0.0000","0.0000","0.0000","0.0000","0.9743","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.5238","0.0000","0.0000","2.0000","0.0000","0.0000","2.4064","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0748","13.1878","1.1405","83.2231","5.6350","-0.0652","-0.1470","-3.0008","0.0308","0.3794","-0.8891","0.0000","3158.9143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.8846","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.4057","0.0000","500.5769","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.3541","0.0000","0.0000","0.0000","0.0000","0.9795","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.9048","0.0000","0.0000","2.0000","0.0000","0.0000","2.4121","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0704","13.1893","1.1275","83.2262","7.3695","0.0306","-0.0892","-2.9793","0.0858","0.4563","-1.0013","0.0000","3188.7378","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.7692","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5165","8.4670","0.0000","501.8077","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.1148","0.0000","0.0000","0.0000","0.0000","0.9833","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.4706","0.0000","0.0000","2.0000","0.0000","0.0000","2.4183","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5155","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0659","13.1908","1.1514","83.2293","7.6729","0.0394","-0.0588","-2.9844","0.2071","0.3136","-0.9783","0.0000","3167.3787","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5650","8.3699","0.0000","503.2500","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9843","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.3922","0.0000","0.0000","2.0000","0.0000","0.0000","2.4256","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5641","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0636","13.1920","1.1695","83.2324","7.4219","0.0051","-0.0711","-3.0174","0.2659","0.1471","-0.8067","0.0000","3168.7476","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.2264","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.3393","0.0000","503.0943","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9858","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.9252","0.0000","0.0000","2.0000","0.0000","0.0000","2.4314","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0680","13.1920","1.1323","83.2356","7.3631","0.0268","-0.0889","-3.0047","0.3576","0.1684","-0.7308","0.0000","3228.5608","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6981","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.4794","0.0000","501.2076","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9886","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.9907","0.0000","0.0000","2.0000","0.0000","0.0000","2.4328","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0725","13.1920","1.1454","83.2387","7.5049","0.0646","-0.0760","-2.9752","0.4789","0.2820","-0.5631","0.0000","3275.4905","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.4857","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5933","8.5867","0.0000","499.6571","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9915","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0561","0.0000","0.0000","2.0000","0.0000","0.0000","2.4343","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5943","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0770","13.1920","1.1751","83.2418","7.5362","0.0365","-0.0639","-3.0043","0.5211","0.2455","-0.2937","0.0000","3243.2788","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0571","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5452","8.4914","0.0000","498.7048","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9953","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.7333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4367","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5467","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0814","13.1920","1.1529","83.2449","7.1687","0.0248","-0.0962","-3.0082","0.4785","0.2124","-0.1623","0.0000","3212.0659","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1038","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3981","0.0000","498.2453","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9989","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.0667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0859","13.1920","1.1717","83.2481","6.1169","0.0023","-0.1162","-2.9809","0.5798","0.1484","0.0772","0.0000","3196.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3491","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3505","0.0000","499.1887","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9965","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.4000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4400","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0904","13.1920","1.1708","83.2500","5.1934","-0.0924","-0.1415","-2.9674","0.7591","-0.0290","0.2276","0.0000","3180.9341","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.7358","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","8.3029","0.0000","500.1321","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9941","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.4000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4409","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0948","13.1920","1.1446","83.2500","5.2323","-0.1805","-0.2058","-2.9748","0.7168","0.0739","0.1636","0.0000","3201.7263","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8491","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5443","8.3887","0.0000","501.0755","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9838","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.9528","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5434","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0993","13.1920","1.1639","83.2500","5.4762","-0.1531","-0.2301","-2.9274","0.6801","0.1944","0.0743","0.0000","3224.8396","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9612","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5915","8.4830","0.0000","501.9709","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9730","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.5377","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5906","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1037","13.1920","1.1571","83.2500","5.8484","-0.0961","-0.1909","-2.9200","0.4925","0.4089","0.0358","0.0000","3196.7573","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0194","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.3817","0.0000","500.5146","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.6857","0.0000","0.0000","2.0000","0.0000","0.0000","2.4406","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1082","13.1920","1.1246","83.2500","6.3526","-0.1211","-0.1667","-2.9574","0.4457","0.3020","0.0257","0.0000","3157.4370","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0777","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.2375","0.0000","499.0583","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.1143","0.0000","0.0000","2.0000","0.0000","0.0000","2.4401","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1127","13.1920","1.1315","83.2500","6.4960","-0.1784","-0.1923","-2.9844","0.4761","0.2597","0.0330","0.0000","3139.6763","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2000","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.2000","0.0000","497.1714","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9579","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","1.2621","0.0000","0.0000","2.0000","0.0000","0.0000","2.4393","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1171","13.1920","1.1286","83.2500","6.4926","-0.2077","-0.2383","-2.9689","0.5431","0.2358","0.0092","0.0000","3128.7239","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5333","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.2000","0.0000","495.2667","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9550","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.6893","0.0000","0.0000","2.0000","0.0000","0.0000","2.4384","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1216","13.1920","1.1269","83.2500","6.5927","-0.1687","-0.2392","-2.9461","0.4993","0.3161","-0.0107","0.0000","3123.7058","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1650","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1676","0.0000","496.6699","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9527","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.5728","0.0000","0.0000","2.0000","0.0000","0.0000","2.4377","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1261","13.1920","1.1139","83.2500","6.6805","-0.0998","-0.2080","-2.9201","0.5184","0.3168","0.0288","0.0000","3121.7451","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1942","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1186","0.0000","498.6117","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9508","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.3398","0.0000","0.0000","2.0000","0.0000","0.0000","2.4372","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1305","13.1920","1.0968","83.2500","6.8892","-0.0657","-0.1651","-2.9203","0.5194","0.2964","0.0875","0.0000","3121.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.8627","0.0000","82.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.1301","0.0000","497.4314","0.0000","0.0000","26.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9512","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4367","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
