"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:40 PM"
"Sample Rate","20"
"Duration","10"
"Segment","Session"
"Beacon Markers","10"
"Segment Times","0:10.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"35.7504","12.3509","1.2084","84.6275","-0.5042","-0.1190","-0.1761","-2.9746","1.9683","1.8594","5.3438","0.0000","3341.8040","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1282.0588","0.0000","78.8500","0.0000","0.0000","0.0000","0.0000","10.4327","0.0000","0.0000","1.6373","10.2827","0.0000","503.0000","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8460","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6893","13.6893","10.5000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4280","0.0000","0.0000","13.6893","0.0000","13.6893","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7385","12.4527","1.1770","84.6212","-0.5504","-0.0870","-0.1731","-2.9434","2.1129","1.6048","5.3816","0.0000","3291.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.4381","0.0000","78.8500","0.0000","0.0000","0.0000","0.0000","11.2500","0.0000","0.0000","1.6115","9.8500","0.0000","503.3047","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8628","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6408","13.6408","4.7308","0.0000","0.0000","2.0000","0.0000","0.0000","2.4290","0.0000","0.0000","13.6408","0.0000","13.6408","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7265","12.5544","1.1615","84.6150","-0.5897","-0.1049","-0.1713","-2.9461","1.7207","1.3451","5.4617","0.0000","3285.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.2476","0.0000","78.8408","0.0000","0.0000","0.0000","0.0000","12.0673","0.0000","0.0000","1.6596","9.4173","0.0000","503.7809","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8943","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","0.0865","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7146","12.6561","1.1707","84.6087","-0.6058","-0.1040","-0.1663","-2.9535","1.6358","1.4472","5.3641","0.0000","3282.6924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.2647","0.0000","78.8165","0.0000","0.0000","0.0000","0.0000","12.4231","0.0000","0.0000","1.7077","9.0738","0.0000","502.9412","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.8683","0.0000","0.0000","0.0000","0.0000","0.9261","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","0.5673","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7462","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7027","12.7578","1.1709","84.6025","-0.6183","-0.0982","-0.1630","-2.9637","1.5195","1.3830","5.3328","0.0000","3299.5193","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.7549","0.0000","78.7922","0.0000","0.0000","0.0000","0.0000","12.7596","0.0000","0.0000","1.7558","8.7340","0.0000","500.9804","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.6244","0.0000","0.0000","0.0000","0.0000","0.9586","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6079","13.6079","1.5941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.6079","0.0000","13.6079","0.0000","0.0000","1.7942","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6908","12.8595","1.1750","84.5963","-0.5549","-0.1071","-0.1758","-2.9888","1.2112","0.7732","5.4385","0.0000","3313.6138","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.7745","0.0000","78.7680","0.0000","0.0000","0.0000","0.0000","12.8431","0.0000","0.0000","1.8000","8.7882","0.0000","501.4706","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.3805","0.0000","0.0000","0.0000","0.0000","0.9810","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7069","13.7069","7.5347","0.0000","0.0000","2.0000","0.0000","0.0000","2.4304","0.0000","0.0000","13.7069","0.0000","13.7069","0.0000","0.0000","1.8431","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6907","12.8979","1.1846","84.5900","-0.5295","-0.0983","-0.1560","-2.9277","0.9120","0.6306","5.3955","0.0000","3296.2871","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.3235","0.0000","78.7500","0.0000","0.0000","0.0000","0.0000","12.8922","0.0000","0.0000","1.8000","8.8863","0.0000","504.4118","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.1366","0.0000","0.0000","0.0000","0.0000","0.9775","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7970","13.7970","12.4800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4309","0.0000","0.0000","13.7970","0.0000","13.7970","0.0000","0.0000","1.8922","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6952","12.9116","1.1842","84.5837","-0.5119","-0.1242","-0.1607","-2.9399","0.8003","0.8318","5.3174","0.0000","3281.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6337","0.0000","78.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.7970","8.7710","0.0000","505.0891","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9639","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7470","13.7470","5.9800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4297","0.0000","0.0000","13.7470","0.0000","13.7470","0.0000","0.0000","1.8580","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.6996","12.9253","1.1633","84.5775","-0.5225","-0.1043","-0.1620","-2.9502","0.9807","1.0103","5.1602","0.0000","3298.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6634","0.0000","78.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.7470","8.6210","0.0000","503.1089","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9242","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","0.3883","0.0000","0.0000","2.0000","0.0000","0.0000","2.4282","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8080","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7041","12.9390","1.1492","84.5713","-0.5291","-0.1180","-0.1537","-2.9878","1.4143","1.2144","4.8750","0.0000","3311.5674","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9320","0.0000","78.7500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.7000","8.6000","0.0000","501.3592","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8934","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","5.2427","0.0000","0.0000","2.0000","0.0000","0.0000","2.4292","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7592","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7086","12.9527","1.1520","84.5650","-0.5926","-0.1415","-0.1658","-2.9990","2.0110","1.0258","4.7471","0.0000","3254.3557","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.5049","0.0000","78.7451","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","1.7000","8.6000","0.0000","499.9029","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8910","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","10.1058","0.0000","0.0000","2.0000","0.0000","0.0000","2.4307","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7107","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7130","12.9664","1.1420","84.5644","-0.6087","-0.0965","-0.1571","-2.9165","1.9624","1.0093","4.6367","0.0000","3197.1443","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.3654","0.0000","78.7209","0.0000","0.0000","0.0000","0.0000","12.9375","0.0000","0.0000","1.7000","8.6000","0.0000","500.0962","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8898","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6519","13.6519","15.3942","0.0000","0.0000","2.0000","0.0000","0.0000","2.4303","0.0000","0.0000","13.6519","0.0000","13.6519","0.0000","0.0000","1.6625","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7175","12.9802","1.1420","84.5675","-0.5316","-0.0892","-0.1442","-2.9253","1.3457","1.2263","4.4707","0.0000","3215.6001","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.3269","0.0000","78.6966","0.0000","0.0000","0.0000","0.0000","12.9856","0.0000","0.0000","1.6533","8.6000","0.0000","502.9808","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8941","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6038","13.6038","20.6827","0.0000","0.0000","2.0000","0.0000","0.0000","2.4293","0.0000","0.0000","13.6038","0.0000","13.6038","0.0000","0.0000","1.6144","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7220","12.9939","1.1539","84.5706","-0.5599","-0.1371","-0.1631","-3.0043","1.1244","0.7086","4.5633","0.0000","3235.6001","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0396","0.0000","78.6723","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6057","8.5647","0.0000","505.7426","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8985","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.0874","0.0000","0.0000","2.0000","0.0000","0.0000","2.4290","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7264","13.0076","1.1412","84.5738","-0.5648","-0.1175","-0.1610","-2.9477","1.0830","0.7546","4.4992","0.0000","3221.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5049","0.0000","78.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.5157","0.0000","508.2178","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9050","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.1165","0.0000","0.0000","2.0000","0.0000","0.0000","2.4290","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7309","13.0213","1.1322","84.5769","-0.5241","-0.0922","-0.1468","-2.9062","0.9874","1.3338","4.1957","0.0000","3203.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8641","0.0000","78.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.6000","0.0000","509.7281","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.0676","0.0000","0.0000","0.0000","0.0000","0.9114","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4287","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6324","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7354","13.0350","1.1461","84.5800","-0.5593","-0.1285","-0.1457","-2.9621","1.3369","1.2477","4.0055","0.0000","3195.3921","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3786","0.0000","78.6500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6431","8.7471","0.0000","508.7573","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.3092","0.0000","0.0000","0.0000","0.0000","0.9162","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4282","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6814","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7398","13.0487","1.1414","84.5831","-0.4884","-0.1297","-0.1666","-2.9827","1.3440","0.9870","3.8927","0.0000","3189.0195","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1058","0.0000","78.6500","0.0000","0.0000","0.0000","0.0000","12.9702","0.0000","0.0000","1.6922","8.6781","0.0000","508.2115","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.5507","0.0000","0.0000","0.0000","0.0000","0.9211","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.0777","0.0000","0.0000","2.0000","0.0000","0.0000","2.4283","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7443","13.0624","1.1416","84.5863","-0.5197","-0.1021","-0.1522","-2.9320","1.2607","0.9674","3.6748","0.0000","3221.6001","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.5865","0.0000","78.6500","0.0000","0.0000","0.0000","0.0000","12.9221","0.0000","0.0000","1.7400","8.4876","0.0000","509.1731","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.7923","0.0000","0.0000","0.0000","0.0000","0.9264","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.9320","0.0000","0.0000","2.0000","0.0000","0.0000","2.4288","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7487","13.0762","1.1434","84.5894","-0.5787","-0.1340","-0.1448","-2.9521","1.2729","1.1212","3.4561","0.0000","3261.6001","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7981","0.0000","78.6266","0.0000","0.0000","0.0000","0.0000","12.9260","0.0000","0.0000","1.7876","8.4260","0.0000","510.2019","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9317","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.6250","0.0000","0.0000","2.0000","0.0000","0.0000","2.4288","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7250","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7532","13.0899","1.1406","84.5925","-0.5038","-0.1338","-0.1681","-2.9785","1.3017","1.1429","3.3468","0.0000","3268.7981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.3558","0.0000","78.6022","0.0000","0.0000","0.0000","0.0000","12.9740","0.0000","0.0000","1.7644","8.4740","0.0000","511.6442","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9338","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.1442","0.0000","0.0000","2.0000","0.0000","0.0000","2.4283","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7731","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7577","13.1036","1.1523","84.5956","-0.5577","-0.1069","-0.1573","-2.9461","1.3475","0.9628","3.2672","0.0000","3264.4712","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9100","0.0000","78.5778","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7163","8.5230","0.0000","512.7600","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9357","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0882","0.0000","0.0000","2.0000","0.0000","0.0000","2.4284","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7780","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7621","13.1173","1.1479","84.5987","-0.5223","-0.1396","-0.1472","-2.9541","1.2981","0.9709","3.1176","0.0000","3260.3601","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.4100","0.0000","78.5534","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.5730","0.0000","508.7600","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9240","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.5000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4294","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7280","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7666","13.1310","1.1584","84.6019","-0.5360","-0.1294","-0.1633","-2.9570","1.2111","1.0504","2.9437","0.0000","3256.3601","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1200","0.0000","78.5285","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.6000","0.0000","505.0300","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.9850","0.0000","0.0000","0.0000","0.0000","0.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4302","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6780","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7711","13.1447","1.1592","84.6050","-0.5911","-0.1080","-0.1547","-2.9396","1.2233","0.9711","2.8414","0.0000","3235.3333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1200","0.0000","78.5035","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7333","8.6000","0.0000","505.5300","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.7350","0.0000","0.0000","0.0000","0.0000","0.9063","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.2626","0.0000","0.0000","2.0000","0.0000","0.0000","2.4307","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6280","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7755","13.1584","1.1461","84.6081","-0.4828","-0.1458","-0.1472","-2.9834","1.1960","0.8770","2.7291","0.0000","3205.5354","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9700","0.0000","78.4785","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7838","9.1750","0.0000","505.7900","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.4850","0.0000","0.0000","0.0000","0.0000","0.9043","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6323","13.6323","9.0600","0.0000","0.0000","2.0000","0.0000","0.0000","2.4312","0.0000","0.0000","13.6323","0.0000","13.6323","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7800","13.1722","1.1514","84.6113","-0.5230","-0.1350","-0.1629","-2.9798","1.3266","0.8546","2.5262","0.0000","3199.0298","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4700","0.0000","78.4535","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7663","10.4250","0.0000","502.2900","0.0000","0.0000","20.7500","0.0000","0.0000","0.0000","0.2350","0.0000","0.0000","0.0000","0.0000","0.9079","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6828","13.6828","13.5600","0.0000","0.0000","2.0000","0.0000","0.0000","2.4317","0.0000","0.0000","13.6828","0.0000","13.6828","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7780","13.1785","1.1391","84.6144","-0.5554","-0.0924","-0.1537","-2.9112","1.4410","0.8119","2.4017","0.0000","3203.4851","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9412","0.0000","78.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7168","10.5020","0.0000","499.1765","0.0000","0.0000","20.7711","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9124","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","17.0198","0.0000","0.0000","2.0000","0.0000","0.0000","2.4322","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.6220","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7736","13.1819","1.1258","84.6175","-0.4977","-0.1303","-0.1461","-2.9301","1.2353","0.8473","2.2944","0.0000","3197.0674","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9608","0.0000","78.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7317","9.2020","0.0000","502.1176","0.0000","0.0000","20.7956","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9172","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","19.9901","0.0000","0.0000","2.0000","0.0000","0.0000","2.4327","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.6720","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7691","13.1853","1.1373","84.6206","-0.5613","-0.1680","-0.1680","-2.9832","1.0898","0.7632","2.1496","0.0000","3185.0481","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9903","0.0000","78.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7798","8.5219","0.0000","505.0097","0.0000","0.0000","20.8201","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9221","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","16.5146","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7210","0.0000","0.0000","0.0000","0.0000","0.0000"
