Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
21:25:44.025,0,0.3,326,0,0,0,40,44,0,0,1,46,44,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.863,0,13.572,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.125,0,0.4,327,0,0,0,40,44,0,0,1,46,45,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.863,0,13.6,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.225,0,0.5,326,0,0,0,40,44,0,0,1,49,44,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,36,18,38,37,37,38,-851583,8,4.863,0,13.579,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.325,0,0.5,326,0,0,0,40,44,0,0,1,49,44,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.863,0.015,13.572,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.425,0,0.5,327,0,0,0,40,44,0,0,1,49,45,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,18,18,38,37,37,38,-851583,8,4.863,0.015,13.565,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.525,0,0.6,326,0,0,0,40,44,0,0,1,50,46,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.858,0.015,13.559,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.625,0,0.5,327,0,0,0,40,44,0,0,1,47,45,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.863,0.015,13.545,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.725,0,0.6,326,0,0,0,40,44,0,0,1,47,46,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,36,18,38,37,37,38,-851583,8,4.863,0.015,13.565,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.825,0,0.5,326,0,0,0,40,44,0,0,1,48,47,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,36,18,38,37,37,38,-851583,8,4.863,0.015,13.579,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:44.925,0,0.6,325,0,0,0,40,44,0,0,1,48,46,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.863,0.015,13.572,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:45.025,0,0.6,326,0,0,0,40,44,0,0,1,48,47,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,38,37,38,-851583,8,4.863,0.015,13.572,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:45.125,0,0.4,327,0,0,0,40,44,0,0,1,49,46,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,36,18,38,37,37,38,-851583,8,4.863,0.015,13.579,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:45.225,0,0.5,327,0,0,0,40,44,0,0,1,47,46,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,38,37,38,-851583,8,4.863,0.015,13.552,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:45.325,0,0.5,326,0,0,0,40,44,0,0,1,48,46,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,38,37,38,-851583,8,4.863,0.015,13.552,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:45.425,0,0.7,327,0,0,0,40,43.9,0,0,1,48,46,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.863,0.015,13.545,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:45.525,0,0.6,327,0,0,0,40,43.9,0,0,1,48,47,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.863,0.015,13.6,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:25:45.625,0,0.5,327,0,0,0,40,43.9,0,0,1,47,47,8,0,0,0,0,0,0,0,0,12,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.863,0.015,13.545,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
