Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
21:28:42.025,1038.8,28.6,317,59.3,13.7,0,49,45,0,0,1,50,48,3,0,0,0,0,0,0,0,12.1,12,190,1,38,38,19,38,19,39,38,37,38,-851583,8,4.863,0,13.771,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.125,1043.3,28.5,316,65.1,14.9,0,49,45,0,0,1,48,47,3,0,0,0,0,0,0,0,13.3,12,190,1,38,38,19,38,19,39,38,37,38,-851583,8,4.863,0.015,13.777,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.225,1057.1,29.5,316,64.1,15.1,0,49,45,0,0,1,48,47,3,0,0,0,0,0,0,0,13.1,12,190,1,38,38,19,38,19,39,38,37,38,-851583,8,4.863,0.015,13.798,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.325,1074.7,29.4,315,72.1,17.2,0,48.6,45,0,0,1,49,48,3,0,0,0,0,0,0,0,15.2,12,190,1,39,39,19,38,19,39,38,37,38,-851583,8,4.863,0.015,13.764,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.425,1087.5,29.8,315,70.8,17,0,48.2,45,0,0,1,49,48,3,0,0,0,0,0,0,0,15.1,12,190,1,39,39,19,38,19,39,38,37,38,-851583,8,4.863,0.015,13.771,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.525,1108.9,30.8,314,81,19.3,0,48,45,0,0,1,49,47,3,0,0,0,0,0,0,0,17.5,12,190,1,39,39,19,38,19,39,38,37,38,-851583,8,4.863,0.015,13.75,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.625,1123.8,30.4,315,80.9,20.4,0,48,45,0,0,1,49,48,3,0,0,0,0,0,0,0,18,12,190,1,39,39,19,38,19,39,38,37,38,-851583,8,4.863,0.015,13.743,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.725,1154.9,33,311,109.4,27.5,0,48,45,0,0,1,48,47,3,0,0,0,0,0,0,0,24.3,12,190,1,39,39,19,38,19,39,37,37,38,-851583,8,4.863,0.015,13.743,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.825,1186.7,34.3,311,120.5,31.2,0,48,45,0,0,1,49,48,3,0,0,0,0,0,0,0,29.2,12,190,1,39,39,19,38,19,39,37,37,38,-851583,8,4.863,0.015,13.743,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:42.925,1219.7,35.3,310,134.4,35.2,0,48,45,0,0,1,48,47,3,0,0,0,0,0,0,0,31.4,12,190,1,39,39,19,38,19,39,38,37,38,-851583,8,4.863,0.015,13.736,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
