task,split,metric,value,sample_count,reference_source
period_pair_retrieval,train,median_matched_dtw,0.9393892743328888,62,signal_period_teacher
period_pair_retrieval,train,matched_better_than_control_rate,0.8225806451612904,62,within_recording_control
period_pair_retrieval,validation,median_matched_dtw,25.37882512540868,10,signal_period_teacher
period_pair_retrieval,validation,matched_better_than_control_rate,0.3,10,within_recording_control
period_pair_retrieval,test,median_matched_dtw,0.36947108699105025,20,signal_period_teacher
period_pair_retrieval,test,matched_better_than_control_rate,0.7,20,within_recording_control
period_pair_retrieval,all,median_matched_dtw,0.6446510290312373,92,signal_period_teacher
period_pair_retrieval,all,matched_better_than_control_rate,0.7391304347826086,92,within_recording_control
