"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:00 PM"
"Sample Rate","20"
"Duration","108"
"Segment","Session"
"Beacon Markers","108"
"Segment Times","1:48.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.6619","13.1215","0.5199","70.6659","-0.5595","0.4193","-1.4001","-2.9703","6.2914","2.6967","38.6016","0.0000","6575.3530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.5098","0.0000","64.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","43.1647","33.4287","0.0000","501.0686","0.0000","0.0000","22.2717","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1961","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9122","0.0000","0.0000","0.0000","17.1880","17.1880","5.0392","0.0000","0.0000","2.0000","0.0000","0.0000","2.1421","0.0000","0.0000","17.1880","0.0000","17.1880","0.0000","0.0000","43.1961","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6574","13.1288","0.8353","70.6816","-0.4868","0.3270","-1.4013","-2.8497","8.0088","1.2518","42.0516","0.0000","7016.2969","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6931","0.0000","64.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","48.1446","35.9471","0.0000","503.5347","0.0000","0.0000","22.3209","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1816","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9063","0.0000","0.0000","0.0000","18.5647","18.5647","12.8824","0.0000","0.0000","2.0000","0.0000","0.0000","2.1657","0.0000","0.0000","18.5647","0.0000","18.5647","0.0000","0.0000","47.9713","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6529","13.1360","1.3358","70.6972","-0.4571","0.3278","-1.3856","-2.7720","8.2789","3.4626","43.3922","0.0000","7307.3862","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1980","0.0000","64.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","56.8079","39.7706","0.0000","506.0099","0.0000","0.0000","22.3702","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.1331","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9019","0.0000","0.0000","0.0000","19.5941","19.5941","19.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.1845","0.0000","0.0000","19.5941","0.0000","19.5941","0.0000","0.0000","56.6347","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6485","13.1433","2.1330","70.7128","-0.4340","0.2842","-1.4284","-2.8056","9.2234","3.9137","48.3297","0.0000","7765.3823","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7647","0.0000","64.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","62.0451","44.0941","0.0000","507.0000","0.0000","0.0000","22.4195","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0654","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","21.0427","21.0427","19.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.1658","0.0000","0.0000","21.0427","0.0000","21.0427","0.0000","0.0000","61.9641","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6440","13.1505","3.0700","70.7284","-0.2773","0.0924","-1.3096","-2.7281","12.4234","5.6383","51.4062","0.0000","8325.6768","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.7059","0.0000","64.3683","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","65.1824","48.7510","0.0000","507.0000","0.0000","0.0000","22.4591","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9688","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","22.5961","22.5961","19.1569","0.0000","0.0000","2.0000","0.0000","0.0000","2.1221","0.0000","0.0000","22.5961","0.0000","22.5961","0.0000","0.0000","65.0709","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6396","13.1577","3.7777","70.7441","-0.2489","-0.1707","-0.9902","-2.6725","9.8684","7.6793","47.5844","0.0000","8593.8662","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9333","0.0000","64.4164","0.0000","0.0000","0.0000","0.0000","12.9538","0.0000","0.0000","56.3914","46.5867","0.0000","507.5333","0.0000","0.0000","22.4832","0.0000","0.0000","0.0000","0.8660","0.0000","0.0000","0.0000","0.0000","0.9214","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.5971","25.5971","20.1373","0.0000","0.0000","2.0000","0.0000","0.0000","2.1617","0.0000","0.0000","25.5971","0.0000","25.5971","0.0000","0.0000","56.9981","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6351","13.1650","4.1666","70.7636","-0.4228","-0.2479","-0.9686","-2.7352","2.4082","6.1680","39.7062","0.0000","8650.5332","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0286","0.0000","64.4644","0.0000","0.0000","0.0000","0.0000","12.9058","0.0000","0.0000","38.9629","39.0629","0.0000","508.4857","0.0000","0.0000","22.5072","0.0000","0.0000","0.0000","0.6268","0.0000","0.0000","0.0000","0.0000","0.9615","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.1067","29.1067","20.3654","0.0000","0.0000","2.0000","0.0000","0.0000","2.2723","0.0000","0.0000","29.1067","0.0000","29.1067","0.0000","0.0000","39.4019","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6306","13.1722","4.2952","70.7854","-0.4442","-0.2773","-0.9463","-2.9223","4.8797","5.8090","28.7109","0.0000","8496.7695","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2212","0.0000","64.5125","0.0000","0.0000","0.0000","0.0000","12.9423","0.0000","0.0000","29.8538","33.7049","0.0000","509.4423","0.0000","0.0000","22.5313","0.0000","0.0000","0.0000","0.3876","0.0000","0.0000","0.0000","0.0000","0.9828","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","30.2039","30.2039","15.0769","0.0000","0.0000","2.0000","0.0000","0.0000","2.3546","0.0000","0.0000","30.2039","0.0000","30.2039","0.0000","0.0000","29.8558","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6262","13.1795","4.2432","70.8073","-0.3986","-0.2870","-0.9167","-2.7969","5.6689","-0.0353","15.8164","0.0000","8115.0386","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7019","0.0000","64.5660","0.0000","0.0000","0.0000","0.0000","12.9904","0.0000","0.0000","29.7577","30.8893","0.0000","510.4038","0.0000","0.0000","22.5553","0.0000","0.0000","0.0000","0.1483","0.0000","0.0000","0.0000","0.0000","0.9443","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","30.0583","30.0583","9.9429","0.0000","0.0000","2.0000","0.0000","0.0000","2.4036","0.0000","0.0000","30.0583","0.0000","30.0583","0.0000","0.0000","29.7596","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6217","13.1867","4.0917","70.8292","-0.3331","-0.1327","-1.1108","-2.6860","4.1475","0.6453","2.7190","0.0000","7701.1924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8077","0.0000","64.6384","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","26.3154","27.8154","0.0000","509.3558","0.0000","0.0000","22.5795","0.0000","0.0000","0.0000","0.0918","0.0000","0.0000","0.0000","0.0000","0.9023","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9007","0.0000","0.0000","0.0000","29.0943","29.0943","8.5143","0.0000","0.0000","2.0000","0.0000","0.0000","2.4329","0.0000","0.0000","29.0943","0.0000","29.0943","0.0000","0.0000","26.4846","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6172","13.1939","3.8503","70.8511","-0.2803","0.1805","-1.3918","-2.8003","2.5371","5.2842","-7.8242","0.0000","7239.1729","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0385","0.0000","64.7109","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","17.8538","24.3538","0.0000","505.0288","0.0000","0.0000","22.6036","0.0000","0.0000","0.0000","0.3333","0.0000","0.0000","0.0000","0.0000","0.8415","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9027","0.0000","0.0000","0.0000","27.5849","27.5849","7.0857","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","27.5849","0.0000","27.5849","0.0000","0.0000","18.0231","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6128","13.2012","3.5782","70.8729","-0.3978","0.4680","-1.4575","-2.8872","-1.3927","2.8804","-8.3066","0.0000","6798.7085","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.7647","0.0000","64.7833","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","15.4553","22.2796","0.0000","502.1471","0.0000","0.0000","22.6278","0.0000","0.0000","0.0000","0.5749","0.0000","0.0000","0.0000","0.0000","0.7903","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9100","0.0000","0.0000","0.0000","26.0941","26.0941","9.7115","0.0000","0.0000","2.0000","0.0000","0.0000","2.4469","0.0000","0.0000","26.0941","0.0000","26.0941","0.0000","0.0000","15.2456","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6083","13.2084","3.3312","70.8948","-0.4629","0.6694","-1.4295","-2.8918","1.3801","0.5028","-4.1859","0.0000","6404.0483","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6471","0.0000","64.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","25.9408","23.1534","0.0000","502.6373","0.0000","0.0000","22.6519","0.0000","0.0000","0.0000","0.8164","0.0000","0.0000","0.0000","0.0000","0.8097","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9301","0.0000","0.0000","0.0000","24.6235","24.6235","12.5962","0.0000","0.0000","2.0000","0.0000","0.0000","2.5100","0.0000","0.0000","24.6235","0.0000","24.6235","0.0000","0.0000","25.7311","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.6038","13.2156","3.1659","70.9167","-0.5320","0.6368","-1.2492","-2.7848","3.7643","-0.2231","-2.0420","0.0000","6177.7358","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","64.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","39.4887","25.8849","0.0000","502.2642","0.0000","0.0000","22.6759","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8273","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9401","0.0000","0.0000","0.0000","23.3390","23.3390","16.3398","0.0000","0.0000","2.0000","0.0000","0.0000","2.4996","0.0000","0.0000","23.3390","0.0000","23.3390","0.0000","0.0000","39.0434","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5994","13.2229","3.1688","70.9386","-0.6739","0.5274","-1.3422","-2.7750","-1.8172","-0.6313","-3.1613","0.0000","6430.5659","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","64.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","61.7528","33.9038","0.0000","499.4340","0.0000","0.0000","22.6998","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9212","0.0000","0.0000","0.0000","22.2914","22.2914","20.2233","0.0000","0.0000","2.0000","0.0000","0.0000","2.2562","0.0000","0.0000","22.2914","0.0000","22.2914","0.0000","0.0000","61.3075","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5949","13.2301","3.2610","70.9604","-0.7053","0.4156","-1.6224","-2.9330","-1.0105","0.2801","0.6928","0.0000","6654.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","64.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","80.9000","40.8200","0.0000","497.8667","0.0000","0.0000","22.7237","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8057","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9050","0.0000","0.0000","0.0000","21.6486","21.6486","13.4528","0.0000","0.0000","2.0000","0.0000","0.0000","2.0419","0.0000","0.0000","21.6486","0.0000","21.6486","0.0000","0.0000","80.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.2266","3.3121","70.9823","-0.6735","0.3153","-1.5074","-2.8312","1.6880","-1.4256","13.4594","0.0000","6696.8569","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","64.8500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","80.9000","40.9629","0.0000","504.0571","0.0000","0.0000","22.7476","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8135","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9050","0.0000","0.0000","0.0000","21.7914","21.7914","4.0189","0.0000","0.0000","2.0000","0.0000","0.0000","2.0415","0.0000","0.0000","21.7914","0.0000","21.7914","0.0000","0.0000","80.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.2193","3.3361","71.0042","-0.5629","0.1740","-1.3482","-2.7562","6.1289","0.3848","24.6656","0.0000","6744.7451","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1176","0.0000","64.8933","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","80.9020","41.0824","0.0000","509.9216","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8226","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9050","0.0000","0.0000","0.0000","22.0398","22.0398","4.2692","0.0000","0.0000","2.0000","0.0000","0.0000","2.0411","0.0000","0.0000","22.0398","0.0000","22.0398","0.0000","0.0000","80.9010","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.2121","3.3142","71.0261","-0.4536","0.2511","-1.3789","-2.8049","8.9305","5.0402","31.9922","0.0000","6913.3726","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0588","0.0000","64.9414","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","80.9510","40.6412","0.0000","507.9608","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8775","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9025","0.0000","0.0000","0.0000","22.6223","22.6223","9.0769","0.0000","0.0000","2.0000","0.0000","0.0000","2.0480","0.0000","0.0000","22.6223","0.0000","22.6223","0.0000","0.0000","80.9500","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.2048","3.4293","71.0479","-0.4931","0.2691","-1.3854","-2.9340","9.7250","6.3313","41.9875","0.0000","7082.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.0000","0.0000","64.9894","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","81.0000","40.2000","0.0000","506.0000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9413","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","23.2125","23.2125","13.0388","0.0000","0.0000","2.0000","0.0000","0.0000","2.0549","0.0000","0.0000","23.2125","0.0000","23.2125","0.0000","0.0000","80.9990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1975","3.6752","71.0698","-0.4679","-0.2293","-0.9535","-2.8556","10.3500","2.6252","47.3844","0.0000","7429.6191","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.6981","0.0000","65.0375","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","81.0952","42.5113","0.0000","506.0000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9342","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","23.8375","23.8375","16.4369","0.0000","0.0000","2.0000","0.0000","0.0000","2.0601","0.0000","0.0000","23.8375","0.0000","23.8375","0.0000","0.0000","81.0925","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1903","3.8965","71.0917","-0.3903","-0.5146","-0.7840","-2.6799","8.3389","2.8470","36.9281","0.0000","7777.2383","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3962","0.0000","65.0851","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","81.1905","44.8226","0.0000","506.0000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.3953","24.3953","18.7642","0.0000","0.0000","2.0000","0.0000","0.0000","2.0653","0.0000","0.0000","24.3953","0.0000","24.3953","0.0000","0.0000","81.1868","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1830","3.9743","71.1136","-0.5391","-0.4827","-0.9133","-2.7208","3.1489","4.0447","23.0086","0.0000","7843.4150","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2571","0.0000","65.1325","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","81.7094","45.3095","0.0000","505.5810","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.7857","0.0000","0.0000","0.0000","0.0000","0.9235","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.3481","24.3481","20.1792","0.0000","0.0000","2.0000","0.0000","0.0000","2.0668","0.0000","0.0000","24.3481","0.0000","24.3481","0.0000","0.0000","81.6914","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1757","4.0153","71.1354","-0.4806","-0.5228","-0.7472","-2.7250","0.3872","3.2673","13.2917","0.0000","7878.3208","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.6857","0.0000","65.1799","0.0000","0.0000","0.0000","0.0000","12.9913","0.0000","0.0000","82.2755","45.5476","0.0000","505.1048","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.5476","0.0000","0.0000","0.0000","0.0000","0.9577","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.3009","24.3009","17.6000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0678","0.0000","0.0000","24.3009","0.0000","24.3009","0.0000","0.0000","82.2629","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1684","4.1020","71.1573","-0.4244","-0.7480","-0.5908","-2.7825","-1.4599","-0.4916","4.4100","0.0000","7953.3979","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1250","0.0000","65.2273","0.0000","0.0000","0.0000","0.0000","12.9433","0.0000","0.0000","82.4757","46.0922","0.0000","506.8750","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.3095","0.0000","0.0000","0.0000","0.0000","0.9773","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.5333","24.5333","9.5048","0.0000","0.0000","2.0000","0.0000","0.0000","2.0680","0.0000","0.0000","24.5333","0.0000","24.5333","0.0000","0.0000","82.4738","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1612","4.1552","71.1792","-0.5618","-0.6958","-0.6684","-2.8076","-1.9621","-4.3818","-5.0197","0.0000","8039.8057","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7212","0.0000","65.3246","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","82.5728","46.7233","0.0000","509.2788","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.0714","0.0000","0.0000","0.0000","0.0000","0.9866","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.7714","24.7714","6.6408","0.0000","0.0000","2.0000","0.0000","0.0000","2.0680","0.0000","0.0000","24.7714","0.0000","24.7714","0.0000","0.0000","82.5709","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1539","4.1762","71.1972","-0.5625","-0.2698","-0.9425","-2.6828","0.1687","-2.4542","-4.8229","0.0000","8064.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3269","0.0000","65.4682","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","82.6686","46.8657","0.0000","508.6538","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9869","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.8854","24.8854","14.8932","0.0000","0.0000","2.0000","0.0000","0.0000","2.0690","0.0000","0.0000","24.8854","0.0000","24.8854","0.0000","0.0000","82.6667","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1466","4.2272","71.2128","-0.5203","0.0073","-1.1242","-2.6970","1.8213","3.7570","7.4143","0.0000","8064.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3654","0.0000","65.6117","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","82.7638","46.8181","0.0000","506.7308","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9789","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","24.9825","24.9825","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0704","0.0000","0.0000","24.9825","0.0000","24.9825","0.0000","0.0000","82.7619","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1393","4.3750","71.2284","-0.4581","0.0630","-1.1330","-2.7660","3.8305","9.2937","21.1000","0.0000","8357.1719","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1143","0.0000","65.7553","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","82.8000","48.3352","0.0000","505.7048","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9705","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.1562","25.1562","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0736","0.0000","0.0000","25.1562","0.0000","25.1562","0.0000","0.0000","82.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.5938","13.1321","4.5873","71.2441","-0.3963","0.0911","-1.2033","-2.8604","8.5359","9.0734","33.2141","0.0000","8830.0283","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.6857","0.0000","65.8500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","82.8000","50.8114","0.0000","505.2286","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9613","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.3467","25.3467","20.8846","0.0000","0.0000","2.0000","0.0000","0.0000","2.0779","0.0000","0.0000","25.3467","0.0000","25.3467","0.0000","0.0000","82.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
