"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:38 PM"
"Sample Rate","20"
"Duration","124"
"Segment","Session"
"Beacon Markers","124"
"Segment Times","2:04.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"37.2004","13.0602","2.9824","69.2364","-0.4266","-0.5695","0.5257","-3.0431","-5.4533","-5.3679","-29.2797","0.0000","11088.4551","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.9406","488.4600","0.0000","67.7920","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","85.9010","56.7147","0.0000","783.4300","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8587","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","34.0941","34.0941","20.3824","0.0000","0.0000","2.0000","0.0000","0.0000","2.0816","0.0000","0.0000","34.0941","0.0000","34.0941","0.0000","0.0000","86.3647","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2075","13.0617","2.8065","69.2395","-0.3622","-0.6597","0.9225","-3.1113","-5.4906","-2.1352","-21.6156","0.0000","10520.6338","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0874","488.7788","0.0000","67.7676","0.0000","0.0000","0.0000","0.0000","13.0369","0.0000","0.0000","86.2970","57.7137","0.0000","773.8365","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8960","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","34.8784","34.8784","15.9706","0.0000","0.0000","2.0000","0.0000","0.0000","2.0837","0.0000","0.0000","34.8784","0.0000","34.8784","0.0000","0.0000","87.6505","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2146","13.0632","2.4812","69.2426","-0.2979","-0.9609","0.7524","-2.8887","-3.6635","0.5827","-26.0312","0.0000","11005.9512","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1165","490.2212","0.0000","67.7090","0.0000","0.0000","0.0000","0.0000","13.1825","0.0000","0.0000","87.5854","58.7922","0.0000","603.1635","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0019","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.6538","35.6538","12.3846","0.0000","0.0000","2.0000","0.0000","0.0000","2.0866","0.0000","0.0000","35.6538","0.0000","35.6538","0.0000","0.0000","89.0097","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2137","13.0661","2.2921","69.2458","-0.4440","-0.9512","0.5077","-2.7914","-3.3141","-0.8775","-33.7531","0.0000","11861.2910","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.7885","0.0000","67.5627","0.0000","0.0000","0.0000","0.0000","13.0743","0.0000","0.0000","89.1874","59.6642","0.0000","509.0096","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0920","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.3269","36.3269","16.2308","0.0000","0.0000","2.0000","0.0000","0.0000","2.0849","0.0000","0.0000","36.3269","0.0000","36.3269","0.0000","0.0000","89.4067","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2018","13.0710","2.1962","69.2489","-0.6057","-1.0038","0.4568","-2.7760","-4.6062","-6.4789","-39.9719","0.0000","12154.6152","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.9808","0.0000","67.4164","0.0000","0.0000","0.0000","0.0000","12.9314","0.0000","0.0000","89.7000","60.5132","0.0000","504.6827","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1453","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.0000","37.0000","19.9109","0.0000","0.0000","2.0000","0.0000","0.0000","2.0825","0.0000","0.0000","37.0000","0.0000","37.0000","0.0000","0.0000","89.6471","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1899","13.0760","2.0031","69.2960","-0.5554","-1.0239","0.4948","-2.6670","-8.3457","-10.1914","-42.1562","0.0000","12183.4619","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.9000","0.0000","67.2700","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","89.7000","60.6220","0.0000","503.3300","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1607","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.8039","36.8039","15.4554","0.0000","0.0000","2.0000","0.0000","0.0000","2.0855","0.0000","0.0000","36.8039","0.0000","36.8039","0.0000","0.0000","89.8545","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1780","13.0809","1.8439","69.3679","-0.5687","-1.0381","0.6235","-2.5234","-11.6172","-3.8164","-43.4375","0.0000","12358.1064","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.9000","0.0000","67.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","89.9039","60.5220","0.0000","506.8300","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0031","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.6078","36.6078","11.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.0899","0.0000","0.0000","36.6078","0.0000","36.6078","0.0000","0.0000","90.0525","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1661","13.0859","1.8522","69.4398","-0.6176","-0.9583","0.5211","-2.8125","-10.8438","2.2173","-48.4375","0.0000","12629.9512","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0654","0.0000","67.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","90.2437","61.0887","0.0000","508.4673","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8758","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.1486","37.1486","11.4717","0.0000","0.0000","2.0000","0.0000","0.0000","2.0906","0.0000","0.0000","37.1486","0.0000","37.1486","0.0000","0.0000","90.3151","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1542","13.0908","2.0153","69.5116","-0.5414","-0.7002","0.0705","-2.9492","-5.1641","-2.7500","-47.9062","0.0000","12788.6855","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.8692","0.0000","67.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","90.3486","61.8434","0.0000","507.0654","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8860","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.7200","37.7200","11.9434","0.0000","0.0000","2.0000","0.0000","0.0000","2.0902","0.0000","0.0000","37.7200","0.0000","37.7200","0.0000","0.0000","90.5981","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1423","13.0958","2.1811","69.5835","-0.3754","-0.5163","-0.0376","-2.5098","-4.5201","-7.2870","-26.0805","0.0000","12851.0664","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.5385","0.0000","67.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","90.2533","61.6875","0.0000","506.9231","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8961","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.4314","37.4314","15.7714","0.0000","0.0000","2.0000","0.0000","0.0000","2.0918","0.0000","0.0000","37.4314","0.0000","37.4314","0.0000","0.0000","90.4538","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1304","13.1007","2.5374","69.6554","-0.4309","-0.4522","-0.0726","-2.5370","-5.4076","5.4284","-8.4893","0.0000","12973.7861","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6154","0.0000","67.1500","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","90.1146","61.0625","0.0000","510.7692","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8995","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.0029","37.0029","20.0571","0.0000","0.0000","2.0000","0.0000","0.0000","2.0947","0.0000","0.0000","37.0029","0.0000","37.0029","0.0000","0.0000","90.0692","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1185","13.1057","2.9190","69.7272","-0.4965","-0.3683","-0.2932","-2.8043","2.5312","11.8223","2.1060","0.0000","13173.3008","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0777","0.0000","67.0310","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","89.9204","61.0843","0.0000","513.3787","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9029","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.4588","37.4588","16.7941","0.0000","0.0000","2.0000","0.0000","0.0000","2.0949","0.0000","0.0000","37.4588","0.0000","37.4588","0.0000","0.0000","89.8451","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1066","13.1107","3.1309","69.7991","-0.5353","-0.4679","-0.2742","-2.6559","3.2940","1.5021","17.3414","0.0000","13165.2549","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.5631","0.0000","66.9119","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","89.7821","61.5745","0.0000","509.4951","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9123","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","38.1941","38.1941","11.4020","0.0000","0.0000","2.0000","0.0000","0.0000","2.0929","0.0000","0.0000","38.1941","0.0000","38.1941","0.0000","0.0000","89.7471","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0947","13.1156","3.1423","69.8710","-0.6019","-0.6132","-0.1983","-2.8084","4.0666","0.3833","33.7594","0.0000","12818.5566","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0934","0.0000","66.7929","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","89.7349","61.3963","0.0000","506.3738","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9220","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.7607","37.7607","10.3458","0.0000","0.0000","2.0000","0.0000","0.0000","2.0910","0.0000","0.0000","37.7607","0.0000","37.7607","0.0000","0.0000","89.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0828","13.1206","2.8716","69.9429","-0.6058","-0.9626","-0.1574","-3.1098","10.3719","-0.1569","37.7562","0.0000","12465.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0280","0.0000","66.6738","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","89.7750","60.6486","0.0000","510.1122","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9205","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.8729","36.8729","10.8131","0.0000","0.0000","2.0000","0.0000","0.0000","2.0892","0.0000","0.0000","36.8729","0.0000","36.8729","0.0000","0.0000","89.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0709","13.1255","2.6762","70.0147","-0.4944","-0.7627","-0.3154","-2.9256","16.6359","-1.3053","28.4281","0.0000","12095.5576","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9626","0.0000","66.6108","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","90.0635","60.1806","0.0000","513.8505","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9177","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.3311","36.3311","10.4175","0.0000","0.0000","2.0000","0.0000","0.0000","2.0871","0.0000","0.0000","36.3311","0.0000","36.3311","0.0000","0.0000","89.8107","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0590","13.1305","2.9895","70.0866","-0.4534","-0.3282","-0.4005","-2.4734","9.3391","6.6687","17.1984","0.0000","11848.9121","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5882","0.0000","66.5618","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","90.2735","60.1320","0.0000","512.1177","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9196","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.0398","36.0398","9.4466","0.0000","0.0000","2.0000","0.0000","0.0000","2.0847","0.0000","0.0000","36.0398","0.0000","36.0398","0.0000","0.0000","90.1019","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0471","13.1354","3.5686","70.1585","0.8525","-0.3713","-0.3820","-2.6948","-1.9540","11.6250","10.5188","0.0000","12165.0879","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1176","0.0000","66.5128","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","90.1265","60.2485","0.0000","510.1569","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","36.2824","36.2824","11.1176","0.0000","0.0000","2.0000","0.0000","0.0000","2.0841","0.0000","0.0000","36.2824","0.0000","36.2824","0.0000","0.0000","90.2077","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0352","13.1404","4.4302","70.2304","1.6618","-0.6740","-0.3303","-3.0118","-0.9049","0.2547","2.9671","0.0000","12393.5869","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.4272","0.0000","66.4637","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","84.4067","60.6854","0.0000","505.9806","0.0000","0.0000","22.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9105","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.0176","37.0176","15.0392","0.0000","0.0000","2.0000","0.0000","0.0000","2.0874","0.0000","0.0000","37.0176","0.0000","37.0176","0.0000","0.0000","89.9192","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0233","13.1453","4.8155","70.3023","4.7824","-0.5789","-0.3102","-2.8381","4.8641","-10.9008","-4.5834","0.0000","12083.4902","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.5437","0.0000","66.3639","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","44.4548","56.8136","0.0000","501.6117","0.0000","0.0000","22.5672","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8922","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.5398","37.5398","12.8738","0.0000","0.0000","2.0000","0.0000","0.0000","2.1345","0.0000","0.0000","37.5398","0.0000","37.5398","0.0000","0.0000","79.3118","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0114","13.1503","3.7081","70.3741","8.4756","-0.1027","-0.0133","-2.8257","-0.1381","-4.7465","-6.6766","0.0000","11759.0283","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.3462","0.0000","66.2443","0.0000","0.0000","0.0000","0.0000","12.9000","0.0000","0.0000","6.7429","41.8621","0.0000","503.0673","0.0000","0.0000","22.5912","0.0000","0.0000","0.2077","0.2077","0.0000","0.0000","0.0000","0.0000","0.8882","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","37.8311","37.8311","4.6214","0.0000","0.0000","2.0000","0.0000","0.0000","2.3198","0.0000","0.0000","37.8311","0.0000","37.8311","0.0000","0.0000","36.0275","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9995","13.1552","2.7206","70.4460","11.6281","0.1643","0.1577","-3.1891","-7.0289","8.5930","-7.0895","0.0000","11209.5049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1068","481.4231","0.0000","66.1247","0.0000","0.0000","0.0000","0.0000","12.9097","0.0000","0.0000","4.1238","29.4524","0.0000","505.4712","0.0000","0.0000","22.6151","0.0000","0.0000","0.4493","0.4493","0.0000","0.0000","0.0000","0.0000","0.8916","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","35.5567","35.5567","3.7714","0.0000","0.0000","2.0000","0.0000","0.0000","2.4930","0.0000","0.0000","35.5567","0.0000","35.5567","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9876","13.1602","2.8108","70.5179","17.2412","0.2503","0.0562","-3.4516","-4.0609","5.1879","-5.0750","0.0000","10659.9805","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.5922","483.2500","0.0000","66.0050","0.0000","0.0000","0.0000","0.0000","12.9583","0.0000","0.0000","1.5048","26.0544","0.0000","506.7500","0.0000","0.0000","22.6390","0.0000","0.0000","0.6908","0.6908","0.0000","0.0000","0.0000","0.0000","0.8754","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","29.7394","29.7394","12.3429","0.0000","0.0000","2.0000","0.0000","0.0000","2.6177","0.0000","0.0000","29.7394","0.0000","29.7394","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9757","13.1651","3.4184","70.5898","19.6200","0.6322","0.2659","-3.2479","3.0924","-6.6414","-0.3894","0.0000","10433.7646","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","486.1346","0.0000","65.9103","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3529","23.1216","0.0000","507.7115","0.0000","0.0000","22.6368","0.0000","0.0000","0.9324","0.9324","0.0000","0.0000","0.0000","0.0000","0.8450","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.8505","25.8505","16.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.7280","0.0000","0.0000","25.8505","0.0000","25.8505","0.0000","0.0000","1.3931","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9717","13.1665","3.5055","70.6616","20.2369","1.0855","0.4958","-2.9332","2.4119","-1.9348","5.2750","0.0000","10221.0195","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","491.1176","0.0000","65.8368","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3039","22.6314","0.0000","509.3726","0.0000","0.0000","22.6123","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8660","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.7049","25.7049","12.7451","0.0000","0.0000","2.0000","0.0000","0.0000","2.7496","0.0000","0.0000","25.7049","0.0000","25.7049","0.0000","0.0000","1.3441","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9788","13.1628","2.8591","70.7133","22.5250","0.8278","0.2908","-3.1567","-2.2744","10.5723","9.6113","0.0000","9971.7451","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","497.0000","0.0000","65.7633","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3451","22.0500","0.0000","511.3333","0.0000","0.0000","22.5878","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","25.2294","25.2294","10.2941","0.0000","0.0000","2.0000","0.0000","0.0000","2.7696","0.0000","0.0000","25.2294","0.0000","25.2294","0.0000","0.0000","1.2952","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9859","13.1592","2.2694","70.7537","21.0938","0.5043","0.0943","-3.2329","3.1544","3.8467","12.7676","0.0000","9719.2939","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","496.7129","0.0000","65.6897","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3941","20.8000","0.0000","511.3465","0.0000","0.0000","22.5633","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9757","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","23.9059","23.9059","11.2745","0.0000","0.0000","2.0000","0.0000","0.0000","2.7759","0.0000","0.0000","23.9059","0.0000","23.9059","0.0000","0.0000","1.2471","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9930","13.1556","1.8870","70.7941","14.7275","0.7622","0.2886","-2.7563","9.1543","-1.0270","10.7441","0.0000","9519.8350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","493.2475","0.0000","65.6840","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3573","19.6000","0.0000","510.3564","0.0000","0.0000","22.5500","0.0000","0.0000","1.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9968","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","22.9720","22.9720","12.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.7820","0.0000","0.0000","22.9720","0.0000","22.9720","0.0000","0.0000","1.2010","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0001","13.1519","1.6316","70.8345","12.3925","0.8768","0.3061","-2.9736","1.6222","6.1807","5.0176","0.0000","9327.6016","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","490.7200","0.0000","65.7579","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3087","19.6000","0.0000","509.3600","0.0000","0.0000","22.5500","0.0000","0.0000","0.8473","1.0000","0.0000","0.0000","0.0000","0.0000","1.0168","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","23.2720","23.2720","12.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.7835","0.0000","0.0000","23.2720","0.0000","23.2720","0.0000","0.0000","1.2510","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0072","13.1483","1.4496","70.8749","13.9384","0.5317","0.2060","-3.2042","-2.6988","4.6924","2.6742","0.0000","9056.3369","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","488.7200","0.0000","65.8318","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3406","19.6114","0.0000","508.3600","0.0000","0.0000","22.5500","0.0000","0.0000","0.6010","1.0000","0.0000","0.0000","0.0000","0.0000","1.0355","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","23.4650","23.4650","12.2524","0.0000","0.0000","2.0000","0.0000","0.0000","2.7850","0.0000","0.0000","23.4650","0.0000","23.4650","0.0000","0.0000","1.3106","0.0000","0.0000","0.0000","0.0000","0.0000"
