"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:20 PM"
"Sample Rate","20"
"Duration","242"
"Segment","Session"
"Beacon Markers","242"
"Segment Times","4:02.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.9375","13.0433","1.2640","76.2560","5.4559","-0.1943","-0.1260","-2.9590","0.4333","0.2401","0.0626","0.0000","3175.0476","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.6190","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9308","0.0000","0.0000","1.4000","8.1615","0.0000","502.7619","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9636","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.9327","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0488","1.2433","76.2591","5.4058","-0.2422","-0.1805","-2.9648","0.4177","0.2498","0.0209","0.0000","3146.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.3810","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9788","0.0000","0.0000","1.4000","8.2577","0.0000","501.8095","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9530","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.5288","0.0000","0.0000","2.0000","0.0000","0.0000","2.4410","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0542","1.2170","76.2623","5.4778","-0.2012","-0.1814","-2.9551","0.4275","0.2612","0.0357","0.0000","3105.5769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.2857","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.2456","0.0000","500.8571","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9511","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.8750","0.0000","0.0000","2.0000","0.0000","0.0000","2.4415","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0597","1.2481","76.2654","5.6209","-0.1252","-0.1321","-2.9346","0.4330","0.2476","0.0617","0.0000","3114.6733","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0000","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.1485","0.0000","499.7059","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9492","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2788","0.0000","0.0000","2.0000","0.0000","0.0000","2.4419","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0651","1.2680","76.2685","5.6652","-0.0978","-0.0908","-2.9336","0.4688","0.2559","0.0414","0.0000","3143.3862","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0000","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9769","0.0000","0.0000","1.4000","8.1240","0.0000","496.7647","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9516","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.3558","0.0000","0.0000","2.0000","0.0000","0.0000","2.4416","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0706","1.2435","76.2716","6.0992","-0.1523","-0.0989","-2.9590","0.4589","0.2828","0.0330","0.0000","3145.2693","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9417","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9288","0.0000","0.0000","1.3663","8.1721","0.0000","494.1456","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9545","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5779","13.5779","17.7212","0.0000","0.0000","2.0000","0.0000","0.0000","2.4411","0.0000","0.0000","13.5779","0.0000","13.5779","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0760","1.2089","76.2747","6.7261","-0.2301","-0.1489","-2.9609","0.4656","0.2634","0.0521","0.0000","3135.6538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9709","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9194","0.0000","0.0000","1.3183","8.2000","0.0000","496.5728","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9558","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5298","13.5298","16.8725","0.0000","0.0000","2.0000","0.0000","0.0000","2.4406","0.0000","0.0000","13.5298","0.0000","13.5298","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0815","1.2105","76.2779","7.4422","-0.2568","-0.2001","-2.9463","0.4854","0.2244","0.0559","0.0000","3125.2095","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","12.9680","0.0000","0.0000","1.3295","8.2000","0.0000","499.0000","0.0000","0.0000","24.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9568","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5181","13.5181","13.4412","0.0000","0.0000","2.0000","0.0000","0.0000","2.4401","0.0000","0.0000","13.5181","0.0000","13.5181","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0869","1.2316","76.2810","8.0966","-0.2272","-0.2134","-2.9473","0.4817","0.2289","0.0467","0.0000","3114.2571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8868","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3771","8.2173","0.0000","501.8302","0.0000","0.0000","24.7688","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5657","13.5657","13.3810","0.0000","0.0000","2.0000","0.0000","0.0000","2.4385","0.0000","0.0000","13.5657","0.0000","13.5657","0.0000","0.0000","1.4371","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0924","1.2388","76.2841","8.4144","-0.1671","-0.1765","-2.9434","0.4508","0.2346","0.0381","0.0000","3103.1372","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7736","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3745","8.2654","0.0000","504.6604","0.0000","0.0000","24.7928","0.0000","0.0000","0.0000","0.7767","0.0000","0.0000","0.0000","0.0000","0.9639","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5861","13.5861","15.7619","0.0000","0.0000","2.0000","0.0000","0.0000","2.4366","0.0000","0.0000","13.5861","0.0000","13.5861","0.0000","0.0000","1.4848","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.0979","1.2384","76.2872","8.4087","-0.1081","-0.1219","-2.9297","0.4377","0.1953","0.0630","0.0000","3091.8628","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2574","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3255","8.3000","0.0000","502.8218","0.0000","0.0000","24.8168","0.0000","0.0000","0.0000","0.5340","0.0000","0.0000","0.0000","0.0000","0.9653","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5366","13.5366","17.9231","0.0000","0.0000","2.0000","0.0000","0.0000","2.4357","0.0000","0.0000","13.5366","0.0000","13.5366","0.0000","0.0000","1.4670","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1033","1.1925","76.2904","8.3631","-0.0891","-0.0834","-2.9355","0.4557","0.1854","0.0933","0.0000","3099.5146","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.2772","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3233","8.3000","0.0000","500.3465","0.0000","0.0000","24.8409","0.0000","0.0000","0.0000","0.2913","0.0000","0.0000","0.0000","0.0000","0.9658","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5125","13.5125","19.8462","0.0000","0.0000","2.0000","0.0000","0.0000","2.4352","0.0000","0.0000","13.5125","0.0000","13.5125","0.0000","0.0000","1.4184","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1088","1.1867","76.2935","8.4312","-0.1400","-0.0908","-2.9609","0.4612","0.2080","0.0662","0.0000","3127.6699","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5943","0.0000","78.1354","0.0000","0.0000","0.0000","0.0000","12.9906","0.0000","0.0000","1.3718","8.3095","0.0000","501.2170","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0485","0.0000","0.0000","0.0000","0.0000","0.9675","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5606","13.5606","20.0476","0.0000","0.0000","2.0000","0.0000","0.0000","2.4353","0.0000","0.0000","13.5606","0.0000","13.5606","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1142","1.2782","76.2966","7.5822","-0.2222","-0.1533","-2.9668","0.4611","0.2449","0.0497","0.0000","3147.1111","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1227","0.0000","78.1118","0.0000","0.0000","0.0000","0.0000","12.9434","0.0000","0.0000","1.4000","8.3571","0.0000","502.6321","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9698","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4358","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1197","1.2628","76.2998","6.0344","-0.2357","-0.1935","-2.9609","0.4373","0.2482","0.0381","0.0000","3154.5186","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.7453","0.0000","78.0882","0.0000","0.0000","0.0000","0.0000","12.9038","0.0000","0.0000","1.4000","8.4000","0.0000","504.0472","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9729","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.7143","0.0000","0.0000","2.0000","0.0000","0.0000","2.4362","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1251","1.2140","76.3029","5.8380","-0.1449","-0.1355","-2.9336","0.4453","0.2469","0.0411","0.0000","3161.4856","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1038","0.0000","78.0646","0.0000","0.0000","0.0000","0.0000","12.9509","0.0000","0.0000","1.4000","8.4000","0.0000","505.4622","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9767","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.0952","0.0000","0.0000","2.0000","0.0000","0.0000","2.4367","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1306","1.2711","76.3060","5.9686","-0.1330","-0.1075","-2.9395","0.4529","0.2208","0.0486","0.0000","3167.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9135","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9981","0.0000","0.0000","1.4000","8.4000","0.0000","505.4038","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9809","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.8095","0.0000","0.0000","2.0000","0.0000","0.0000","2.4374","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1360","1.2827","76.3091","6.3075","-0.2095","-0.1482","-2.9551","0.4553","0.2485","0.0235","0.0000","3172.3108","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5481","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.3067","0.0000","504.4423","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9858","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.8571","0.0000","0.0000","2.0000","0.0000","0.0000","2.4383","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9375","13.1415","1.2482","76.3122","6.4294","-0.2399","-0.1949","-2.9570","0.4655","0.2736","0.0285","0.0000","3174.2524","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.2286","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4000","8.2114","0.0000","503.7429","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9888","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5553","13.5553","18.1346","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.5553","0.0000","13.5553","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9399","13.1446","1.2352","76.3154","6.6927","-0.1780","-0.1664","-2.9395","0.4424","0.2354","0.0777","0.0000","3175.8130","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.8000","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9587","0.0000","0.0000","1.3953","8.2838","0.0000","503.2667","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9884","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5068","13.5068","9.4808","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.5068","0.0000","13.5068","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9444","13.1458","1.2407","76.3185","6.8730","-0.1098","-0.1072","-2.9287","0.4393","0.1662","0.0805","0.0000","3173.9438","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.0280","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9106","0.0000","0.0000","1.3486","8.3790","0.0000","502.5888","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9872","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5402","13.5402","1.1792","0.0000","0.0000","2.0000","0.0000","0.0000","2.4389","0.0000","0.0000","13.5402","0.0000","13.5402","0.0000","0.0000","1.3897","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9488","13.1469","1.2718","76.3216","6.4447","-0.1362","-0.0999","-2.9453","0.4634","0.1721","0.0679","0.0000","3172.0747","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.3645","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9371","0.0000","0.0000","1.3019","8.3625","0.0000","501.6542","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9840","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5869","13.5869","10.1415","0.0000","0.0000","2.0000","0.0000","0.0000","2.4384","0.0000","0.0000","13.5869","0.0000","13.5869","0.0000","0.0000","1.3430","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9533","13.1480","1.2286","76.3248","6.2553","-0.2198","-0.1561","-2.9668","0.4559","0.2540","0.0727","0.0000","3170.1714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8738","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9848","0.0000","0.0000","1.3000","8.3144","0.0000","501.4369","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9810","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.1038","0.0000","0.0000","2.0000","0.0000","0.0000","2.4380","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3039","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9578","13.1492","1.2057","76.3279","5.3977","-0.2349","-0.1914","-2.9707","0.4319","0.2449","0.0555","0.0000","3168.2666","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7864","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9673","0.0000","0.0000","1.3000","8.3000","0.0000","502.8932","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9815","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.1359","0.0000","0.0000","2.0000","0.0000","0.0000","2.4385","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3524","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9622","13.1503","1.2715","76.3310","4.4725","-0.1628","-0.1486","-2.9395","0.4161","0.2206","0.0690","0.0000","3153.1155","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.5428","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9192","0.0000","0.0000","1.3413","8.3000","0.0000","504.1143","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9820","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.3981","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9667","13.1515","1.2594","76.3341","4.0391","-0.1105","-0.0981","-2.9336","0.3948","0.2435","0.0703","0.0000","3135.8076","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6381","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9283","0.0000","0.0000","1.3894","8.3000","0.0000","504.5905","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9825","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.5283","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9712","13.1526","1.2057","76.3372","4.1983","-0.1598","-0.1071","-2.9590","0.4227","0.2160","0.0944","0.0000","3136.4570","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.7981","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9755","0.0000","0.0000","1.4000","8.3000","0.0000","504.9327","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9830","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.4906","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9756","13.1538","1.2452","76.3404","4.8186","-0.2335","-0.1682","-2.9668","0.4414","0.1893","0.1216","0.0000","3142.1714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.3558","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9762","0.0000","0.0000","1.4000","8.3238","0.0000","504.4519","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9803","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.3529","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9801","13.1549","1.2823","76.3435","5.3059","-0.2129","-0.1782","-2.9521","0.4136","0.2041","0.1135","0.0000","3149.3862","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.1212","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","12.9267","0.0000","0.0000","1.4337","8.3733","0.0000","503.9394","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9774","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.5098","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9846","13.1560","1.2564","76.3466","5.7067","-0.1322","-0.1278","-2.9277","0.4275","0.2554","0.0660","0.0000","3157.3069","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.1414","0.0000","78.0291","0.0000","0.0000","0.0000","0.0000","12.9225","0.0000","0.0000","1.4832","8.3324","0.0000","502.9293","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.0193","0.0000","0.0000","0.0000","0.0000","0.9766","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4426","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.9890","13.1572","1.2270","76.3497","5.8784","-0.1283","-0.0953","-2.9492","0.4612","0.2859","0.0239","0.0000","3160.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8095","0.0000","78.0049","0.0000","0.0000","0.0000","0.0000","12.9716","0.0000","0.0000","1.5000","8.1853","0.0000","501.8095","0.0000","0.0000","24.8500","0.0000","0.0000","0.0000","0.2609","0.0000","0.0000","0.0000","0.0000","0.9761","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.9412","0.0000","0.0000","2.0000","0.0000","0.0000","2.4390","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4921","0.0000","0.0000","0.0000","0.0000","0.0000"
