Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
20:50:06.025,1819.4,44.7,320,89.8,31.7,0,54.9,45.5,0,0,1,54,50,7,0,0,0,0,0,0,0,29.9,12,190,1,35,35,16,16,16,35,35,34,35,-851583,8,4.863,0,13.36,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.125,1843.9,48.2,318,112.2,35.8,0,54.9,45.4,0,0,1,52,50,7,0,0,0,0,0,0,0,36.5,12,190,1,35,35,16,34,16,35,34,34,35,-851583,8,4.863,0.015,13.367,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.225,1859.4,47.4,318,106.7,36.5,0,54.9,45.5,0,0,1,52,49,7,0,0,0,0,0,0,0,35.2,12,190,1,35,35,16,35,16,35,34,34,35,-851583,8,4.863,0.015,13.401,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.325,1882,47.8,318,115.6,40.8,0,54.9,45.5,0,0,1,54,49,8,0,0,0,0,0,0,0,38.8,12,190,1,35,35,16,35,16,35,35,34,35,-851583,8,4.863,0.015,13.36,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.425,1938.3,53.1,316,125.2,42.5,0,54.9,45.4,0,0,1,52,49,7,0,0,0,0,0,0,0,44,12,190,1,35,35,16,34,16,35,34,34,35,-851583,8,4.863,0.015,13.381,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.525,1990.7,53.5,311,158.6,55.9,0,54.9,45.5,0,0,1,51,48,7,0,0,0,0,0,0,0,55.1,12,190,1,35,35,16,35,16,35,34,34,35,-851583,8,4.863,0.015,13.36,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.625,1982.3,49.5,317,111.4,43.2,0,54.9,45.6,0,0,1,51,49,7,0,0,0,0,0,0,0,40.1,12,190,1,35,35,16,35,16,35,34,34,35,-851583,8,4.863,0.015,13.401,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.725,2024.2,54.7,312,147.9,51.6,0,54.9,45.5,0,0,1,50,49,7,0,0,0,0,0,0,0,51.4,12,190,1,35,35,16,35,16,35,34,34,35,-851583,8,4.863,0.015,13.429,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.825,2084.7,61.1,308,206.9,58.7,0,54.9,45.6,0,0,1,51,50,7,0,0,0,0,0,0,0,70.7,12,190,1,35,35,16,35,16,35,34,34,35,-851583,8,4.863,0.015,13.408,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
20:50:06.925,2122.2,61.1,305,223.5,73.3,0,54.9,45.5,0,0,1,51,49,7,0,0,0,0,0,0,0,79.9,12,190,1,35,35,16,35,16,35,34,34,35,-851583,8,4.863,0.015,13.435,38,0,16,0,0,35,1,1,0,0,0,1,0,0,0
