Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
20:10:00.025,1235.2,22.9,337,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.125,1227.3,22,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.225,1223.3,23.1,337,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.325,1205.5,23.6,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.425,1216.7,23.2,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.525,1211.5,22.5,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.625,1187.8,22.5,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.725,1181.1,22.4,337,0,0,0,48,46.9,0,0,1,50,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.825,1177.7,21.5,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,34,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:00.925,1160.5,21.3,335,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.495,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.025,1154.3,22.2,337,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.125,1151.7,22.1,337,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.495,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.225,1136.5,20.8,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.495,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.325,1129.1,21.1,337,0,0,0,48,46.9,0,0,1,50,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.425,1119,20.8,337,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.525,1113.1,20.9,337,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.858,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.625,1108.4,18.9,336,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,-0.4,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.858,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.725,1088.3,24.1,337,0,0,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,-0.1,13,190,1,34,34,15,33,15,34,34,33,34,-851583,8,4.863,0.015,14.488,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.825,1088.1,21.5,335,4,0.8,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,0.4,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:01.925,1084.7,24.4,335,7.3,1.1,0,48,46.8,0,0,1,50,48,0,0,0,0,0,0,0,0,1.2,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.025,1112.8,29.2,333,53.3,11.7,0,48,46.8,0,0,1,51,48,0,0,0,0,0,0,0,0,11.5,13,190,1,34,34,15,33,15,34,34,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.125,1093.3,27.8,334,43.4,9.4,0,48,46.8,0,0,1,51,48,0,0,0,0,0,0,0,0,8.6,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.225,1100.4,27.8,334,44.4,9.9,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,8.3,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.325,1108.1,27.9,333,42.8,9.8,0,48,46.9,0,0,1,54,48,0,0,0,0,0,0,0,0,8.5,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.425,1118.6,28.2,333,42.9,10,0,48,46.9,0,0,1,54,48,0,0,0,0,0,0,0,0,8.3,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.525,1120.9,27.9,334,38.7,9,0,48,46.9,0,0,1,52,48,0,0,0,0,0,0,0,0,7.9,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.625,1127.5,28.3,333,40,9.5,0,48,46.9,0,0,1,54,49,0,0,0,0,0,0,0,0,8.1,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.725,1132.9,28.2,334,28.9,6.6,0,48,46.9,0,0,1,52,49,0,0,0,0,0,0,0,0,5.8,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.825,1136.4,28.1,333,30,7.2,0,48,46.9,0,0,1,52,49,0,0,0,0,0,0,0,0,5.9,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:02.925,1140.9,28.2,333,30.5,7.2,0,48,46.9,0,0,1,52,49,0,0,0,0,0,0,0,0,6.1,13,190,1,34,34,15,34,15,34,34,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.025,1142.5,28.2,333,28.7,6.4,0,48,46.9,0,0,1,52,48,0,0,0,0,0,0,0,0,5.4,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.125,1144,28.2,334,31.8,7.6,0,48,46.9,0,0,1,52,48,0,0,0,0,0,0,0,0,6.4,13,190,1,34,34,15,15,15,34,34,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.225,1147.9,28.4,332,29.9,7.2,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,6.6,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.325,1151.9,28.5,333,27.6,6.5,0,48,46.9,0,0,1,52,48,0,0,0,0,0,0,0,0,5.7,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.425,1156.5,28.6,333,31.2,7.2,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,6,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.525,1161.1,28.6,333,32.4,7.4,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,6.6,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.625,1159.9,28.6,334,32.5,7.5,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,6.2,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.725,1163.9,28.6,333,34.9,8.3,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,7.1,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.825,1168,28.8,334,33,7.8,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,6.2,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:03.925,1168.3,28.9,334,31.5,7.2,0,48,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,6.6,13,190,1,34,34,15,34,15,34,34,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.025,1174,29,333,30.6,7.3,0,48.2,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,7.2,13,190,1,34,34,15,34,15,34,34,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.125,1181,29.2,333,27.9,6.4,0,48.6,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,5.6,13,190,1,34,34,15,33,15,34,34,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.225,1181.8,29.2,334,28.3,6.3,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,6.5,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.858,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.325,1181.1,29.1,334,28.5,6.6,0,48.9,46.9,0,0,1,50,48,0,0,0,0,0,0,0,0,5.7,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.858,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.425,1183.7,29.1,334,27.7,6.2,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,5.5,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.525,1185.5,29.1,334,26.4,6.3,0,48.9,46.9,0,0,1,50,48,0,0,0,0,0,0,0,0,5.2,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.625,1188.6,29.1,333,27.1,6.1,0,48.9,46.9,0,0,1,50,48,0,0,0,0,0,0,0,0,5.3,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.725,1194.2,29.2,333,25.7,5.5,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,5.2,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.825,1196.4,29.2,333,26.5,6,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,4.9,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:04.925,1198,29,334,23.3,5.5,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,4.6,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:05.025,1201.6,29.2,334,22.4,5.1,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,4.1,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:05.125,1202.3,29.2,334,21.9,4.2,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,4.5,13,190,1,34,34,15,33,15,34,33,33,34,-851583,8,4.858,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:05.225,1203.9,29.3,334,22.7,5.2,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,4.7,13,190,1,34,34,15,34,15,34,33,33,34,-851583,8,4.863,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:05.325,1197.5,28.5,334,13.2,2.9,0,48.9,46.9,0,0,1,51,48,0,0,0,0,0,0,0,0,2.4,13,190,1,34,34,15,34,15,34,34,33,34,-851583,8,4.863,0.015,14.454,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
20:10:05.425,1197.8,28.6,335,12.7,2.5,0,48.9,46.9,0,0,1,50,48,0,0,0,0,0,0,0,0,2.5,13,190,1,34,34,15,33,15,34,34,33,34,-851583,8,4.858,0.015,14.447,40,0,32,0,0,35,1,1,0,0,0,1,0,0,0
