task,split,metric,value,sample_count,reference_source
period_pair_retrieval,train,median_matched_dtw,0.7698721909641343,63,signal_period_teacher
period_pair_retrieval,train,matched_better_than_control_rate,0.5714285714285714,63,within_recording_control
period_pair_retrieval,validation,median_matched_dtw,0.44894039070563163,30,signal_period_teacher
period_pair_retrieval,validation,matched_better_than_control_rate,0.6666666666666666,30,within_recording_control
period_pair_retrieval,test,median_matched_dtw,2.2734668000321934,16,signal_period_teacher
period_pair_retrieval,test,matched_better_than_control_rate,0.5,16,within_recording_control
period_pair_retrieval,all,median_matched_dtw,0.9204143342341055,109,signal_period_teacher
period_pair_retrieval,all,matched_better_than_control_rate,0.5871559633027523,109,within_recording_control
