Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
21:29:23.025,0,0.4,319,0,0,0,46,45,0,0,1,51,49,4,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0,13.798,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.125,0,0.4,320,0,0,0,46,45,0,0,1,50,49,4,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0,13.805,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.225,0,0.4,320,0,0,0,46,45,0,0,1,50,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.818,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.325,0,0.4,319,0,0,0,46,45,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.805,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.425,0,0.5,320,0,0,0,46,45,0,0,1,51,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.818,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.525,0,0.5,321,0,0,0,46,45,0,0,1,49,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.812,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.625,0,0.5,320,0,0,0,45.1,45,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.812,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.725,0,0.5,320,0,0,0,45,44.9,0,0,1,51,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.805,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.825,0,0.7,319,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.818,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:23.925,0,0.4,320,0,0,0,45,44.9,0,0,1,49,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,37,19,39,38,38,39,-851583,8,4.863,0.015,13.812,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.025,0,0.6,320,0,0,0,45,44.9,0,0,1,50,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.825,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.125,0,0.5,320,0,0,0,45,44.9,0,0,1,49,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.805,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.225,0,0.5,321,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.818,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.325,0,0.4,321,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.825,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.425,0,0.4,320,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,38,38,39,-851583,8,4.863,0.015,13.812,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.525,0,0.6,320,0,0,0,45,44.9,0,0,1,49,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.805,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.625,0,0.4,321,0,0,0,45,44.9,0,0,1,49,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.798,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.725,0,0.6,321,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,38,38,39,-851583,8,4.863,0.015,13.784,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.825,0,0.5,320,0,0,0,45,44.9,0,0,1,49,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.743,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:24.925,0,0.2,320,0,0,0,45,44.9,0,0,1,50,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.75,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.025,0,0.6,320,0,0,0,45,44.9,0,0,1,49,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.757,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.125,0,0.4,321,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,13.764,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.225,0,0.6,321,0,0,0,45,44.9,0,0,1,49,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.75,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.325,0,0.5,320,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.743,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.425,0,0.5,320,0,0,0,45,44.9,0,0,1,50,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.729,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.525,0,0.4,321,0,0,0,45,44.9,0,0,1,50,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.736,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.625,0,0.7,321,0,0,0,45,44.9,0,0,1,51,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.736,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.725,0,0.5,321,0,0,0,45,44.9,0,0,1,49,48,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.743,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.825,0,0.4,320,0,0,0,45,44.9,0,0,1,50,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.716,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:25.925,0,0.5,320,0,0,0,45,44.9,0,0,1,49,47,2,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.723,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:26.025,0,0.5,321,0,0,0,45,44.9,0,0,1,50,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,37,19,39,38,38,39,-851583,8,4.863,0.015,13.736,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:26.125,0,0.4,320,0,0,0,45,44.9,0,0,1,50,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.858,0.015,13.729,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:26.225,0,0.5,320,0,0,0,45,44.9,0,0,1,50,48,2,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,13.716,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:29:26.325,0,0.5,321,0,0,0,45,44.9,0,0,1,52,47,3,0,0,0,0,0,0,0,0,12,190,1,39,39,19,37,19,39,38,38,39,-851583,8,4.863,0.015,13.729,38,0,32,0,0,35,1,1,0,0,0,1,0,0,0
