Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
21:28:16.025,1636.2,55.6,295,346.8,87.5,0,49.9,43.3,0,0,1,48,47,33,0,0,0,0,0,0,0,94.4,11,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.858,0.015,13.88,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.125,1699.2,58.1,293,330.6,97.6,0,49.9,43.7,0,0,1,47,47,41,0,0,0,0,0,0,0,102.5,11,190,1,38,38,18,37,18,38,38,37,38,-851583,8,4.863,0.015,13.859,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.225,1765,58.8,290,324.8,94,0,49.9,43.6,0,0,1,49,48,21,0,0,0,0,0,0,0,101.2,11,190,1,38,38,18,37,18,38,37,37,38,-851583,8,4.858,0.015,13.859,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.325,1826.7,61.1,291,319.4,85.5,0,49.9,43.5,0,0,1,48,47,26,0,0,0,0,0,0,0,105.1,11,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.863,0.015,13.866,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.425,1898.3,64.1,290,346,85,0,49.9,43.6,0,0,1,49,47,21,0,0,0,0,0,0,0,106.4,11,190,1,38,38,18,38,18,38,37,37,38,-851583,8,4.858,0.015,13.859,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.525,1966.3,66,286,332,93.8,0,50.9,43.7,0,0,1,49,48,26,0,0,0,0,0,0,0,109.6,11,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.858,0.015,13.88,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.625,2031.9,68.1,283,338,91.6,0,50.9,43.7,0,0,1,48,47,20,0,0,0,0,0,0,0,113.2,11,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.863,0.015,13.859,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.725,2104.9,71,279,380.2,94.1,0,50.9,43.8,0,0,1,48,48,33,0,0,0,0,0,0,0,122,11,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.858,0.015,13.873,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.825,2167.5,72.1,281,333.8,97.7,0,50.9,43.8,0,0,1,48,47,29,0,0,0,0,0,0,0,121.5,11,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.858,0.015,13.866,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:28:16.925,2216,73.6,280,339.4,98.6,0,50.9,43.9,0,0,1,49,48,25,0,0,0,0,0,0,0,124.7,11,190,1,38,38,18,38,18,38,38,37,38,-851583,8,4.858,0.015,13.873,39,0,32,0,0,35,1,1,0,0,0,1,0,0,0
