recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,70.0,80.0,0.9855769230769231,0.6452991452991453,0.9198717948717948,0.6314102564102564,0.5448717948717948,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,72.0,82.0,0.9428418803418803,0.6346153846153846,0.9583333333333334,0.6271367521367521,0.5491452991452992,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,74.0,84.0,0.9834401709401709,0.6495726495726496,0.9631410256410257,0.6335470085470085,0.5502136752136753,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,76.0,86.0,0.9594017094017094,0.6399572649572649,0.9647435897435898,0.6324786324786325,0.5459401709401709,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,78.0,88.0,0.999465811965812,0.6442307692307693,0.9845085470085471,0.6282051282051282,0.5470085470085471,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,80.0,90.0,0.9268162393162394,0.6335470085470085,0.9599358974358975,0.6260683760683761,0.5576923076923077,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,82.0,92.0,0.8824786324786325,0.655982905982906,0.9428418803418803,0.6410256410256411,0.5555555555555556,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,84.0,94.0,0.9449786324786325,0.6506410256410257,0.9225427350427351,0.6420940170940171,0.5480769230769231,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,86.0,96.0,0.719017094017094,0.6613247863247863,0.9134615384615384,0.6506410256410257,0.5566239316239316,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,88.0,98.0,0.8141025641025641,0.657051282051282,0.9209401709401709,0.6452991452991453,0.5587606837606838,test
