elapsed_s,shaft_revolutions,electrical_energy_wh,charge_throughput_ah
121.4,2167.8621666666613,227.57721944444427,0.7382208333333329
121.5,2167.8621666666613,227.57721944444427,0.7382208333333329
121.6,2167.8621666666613,227.57721944444427,0.7382208333333329
121.7,2167.8621666666613,227.57721944444427,0.7382208333333329
121.8,2167.8621666666613,227.57721944444427,0.7382208333333329
121.9,2167.8621666666613,227.57721944444427,0.7382208333333329
122.0,2167.8621666666613,227.57721944444427,0.7382208333333329
122.1,2167.8621666666613,227.57721944444427,0.7382208333333329
122.2,2167.8621666666613,227.57721944444427,0.7382208333333329
122.3,2167.8621666666613,227.57721944444427,0.7382208333333329
122.4,2167.8621666666613,227.57721944444427,0.7382208333333329
122.5,2167.8621666666613,227.57721944444427,0.7382208333333329
122.6,2167.8621666666613,227.57721944444427,0.7382208333333329
122.7,2167.8621666666613,227.57721944444427,0.7382208333333329
122.8,2167.8621666666613,227.57721944444427,0.7382208333333329
122.9,2167.8621666666613,227.57721944444427,0.7382208333333329
123.0,2167.8621666666613,227.57721944444427,0.7382208333333329
123.1,2167.8622499999947,227.57721944444427,0.7382208333333329
123.2,2167.862333333328,227.57721944444427,0.7382208333333329
123.3,2167.862333333328,227.57721944444427,0.7382208333333329
123.4,2167.862333333328,227.57721944444427,0.7382208333333329
123.5,2167.862333333328,227.57721944444427,0.7382208333333329
123.6,2167.862333333328,227.57721944444427,0.7382208333333329
123.7,2167.862333333328,227.57721944444427,0.7382208333333329
123.8,2167.862333333328,227.57721944444427,0.7382208333333329
123.9,2167.862333333328,227.57721944444427,0.7382208333333329
124.0,2167.862333333328,227.57721944444427,0.7382208333333329
124.1,2167.862333333328,227.57721944444427,0.7382208333333329
124.2,2167.862333333328,227.57721944444427,0.7382208333333329
124.3,2167.862333333328,227.57721944444427,0.7382208333333329
124.4,2167.862333333328,227.57721944444427,0.7382208333333329
124.5,2167.862333333328,227.57721944444427,0.7382208333333329
124.6,2167.862333333328,227.57721944444427,0.7382208333333329
124.7,2167.862333333328,227.57721944444427,0.7382208333333329
124.8,2167.862333333328,227.57721944444427,0.7382208333333329
124.9,2167.862333333328,227.57721944444427,0.7382208333333329
