Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
21:56:34.025,0,-0.5,311,0,0,0,55,53.9,0,0,1,58,57,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,38,20,40,40,39,40,-851583,8,4.863,0.015,13.579,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.125,0,-0.4,311,0,0,0,55,53.9,0,0,1,56,56,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,39,20,40,40,39,40,-851583,8,4.863,0.015,13.565,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.225,0,-0.5,311,0,0,0,55,53.9,0,0,1,57,56,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,38,20,40,39,39,40,-851583,8,4.863,0.015,13.545,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.325,0,-0.6,312,0,0,0,55,53.9,0,0,1,57,55,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,39,20,40,40,39,40,-851583,8,4.863,0.015,13.552,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.425,0,-0.6,311,0,0,0,55,53.9,0,0,1,56,56,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,38,20,40,40,39,40,-851583,8,4.863,0.015,13.552,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.525,0,-0.4,311,0,0,0,55,53.8,0,0,1,58,57,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,40,20,40,40,39,40,-851583,8,4.863,0.015,13.565,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.625,0,-0.4,311,0,0,0,55,53.9,0,0,1,57,56,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,40,20,40,40,39,40,-851583,8,4.863,0.015,13.545,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.725,0,-0.5,312,0,0,0,55,53.7,0,0,1,57,55,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,40,20,40,39,39,40,-851583,8,4.863,0.015,13.586,36,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.825,0,-0.4,311,0,0,0,55,53.5,0,0,1,57,56,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,40,20,40,40,39,40,-851583,8,4.863,0.015,13.559,36,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:56:34.925,0,-0.6,312,0,0,0,55,53.6,0,0,1,56,56,3,0,0,0,0,0,0,0,0,12,190,1,40,40,20,39,20,40,39,39,40,-851583,8,4.863,0.015,13.552,37,0,16,0,0,35,1,1,0,0,0,1,0,0,0
