Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
21:50:44.025,2045.6,41.6,314,1.9,0,0,54.9,54.5,0,0,1,46,42,0,0,0,0,0,0,0,0,0.2,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.125,2032.9,41.5,314,2.3,0,0,54.9,54.7,0,0,1,45,42,0,0,0,0,0,0,0,0,-0.2,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.225,2024.1,44.8,313,9.5,2.6,0,54.9,54.6,0,0,1,45,42,0,0,0,0,0,0,0,0,3.3,12,190,1,39,39,19,39,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.325,2011.6,39.7,315,0,0,0,54.9,54.9,0,0,1,46,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.058,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.425,1988.8,40.2,316,0,0,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.525,1972.1,38.9,316,0,0,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.625,1972.2,39.9,313,3.9,0,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,0.1,12,190,1,39,39,19,39,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.725,1990.6,47.7,313,18.7,6.2,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,6.4,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.058,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.825,1969.8,47.6,311,29.4,10.9,0,54.9,54.8,0,0,1,45,42,0,0,0,0,0,0,0,0,11.8,12,190,1,39,39,19,37,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:44.925,1961.8,45.6,311,37,14.5,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,12.5,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.025,1955.2,49.8,310,48.8,17.4,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,18.3,12,190,1,39,39,19,19,19,39,38,38,39,-851583,8,4.863,0.015,14.058,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.125,1983.5,53.2,302,110.9,39.7,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,39.5,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.225,1985.1,48.4,306,76.7,30.7,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,32.2,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.325,1999.7,47.8,308,56.4,21.8,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,20.1,12,190,1,39,39,19,37,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.425,1998.9,47.8,309,44.8,17.1,0,54.9,54.9,0,0,1,45,42,0,0,0,0,0,0,0,0,12.7,12,190,1,39,39,19,37,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.525,1964,37.4,316,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.625,1980.7,40.5,314,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.725,1969.3,38.9,315,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,37,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.825,1968.3,39,316,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:45.925,1949.1,38.8,315,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,37,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,32,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.025,1939.8,38.5,316,0,0,0,54.9,54.9,0,0,1,45,41,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,39,38,39,-851583,8,4.863,0.015,14.092,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.125,1918,37.5,315,0,0,0,54.9,54.9,0,0,1,44,41,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,39,38,39,-851583,8,4.863,0.015,14.085,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.225,1877.7,36.7,316,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,38,38,39,-851583,8,4.863,0.015,14.085,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.325,1815.5,35.4,314,0,0,0,54.9,54.9,0,0,1,44,43,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,38,38,39,-851583,8,4.863,0.015,14.085,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.425,1806.4,35.7,315,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,14.092,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.525,1742.1,33.2,315,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,38,38,39,-851583,8,4.863,0.015,14.092,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.625,1692.7,32.8,316,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,14.092,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.725,1627.4,31.5,315,0,0,0,54.9,54.9,0,0,1,44,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.858,0.015,14.092,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.825,1565.3,31.1,316,0,0,0,54.9,55,0,0,1,44,41,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.078,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:46.925,1490.3,28.8,316,0,0,0,54.9,55,0,0,1,45,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.071,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:47.025,1390.6,26.9,315,0,0,0,54.9,55,0,0,1,47,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,14.051,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:47.125,1325.4,26.1,316,0,0,0,54.9,55,0,0,1,46,41,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,37,19,39,39,38,39,-851583,8,4.863,0.015,14.071,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:47.225,1287.8,24.8,316,0,0,0,54.9,55,0,0,1,46,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,38,38,39,-851583,8,4.863,0.015,14.071,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:47.325,1250.3,24.1,315,0,0,0,54.9,55,0,0,1,46,42,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,39,19,39,39,38,39,-851583,8,4.863,0.015,14.085,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
21:50:47.425,1229.2,24.2,317,0,0,0,54.9,55,0,0,1,46,43,0,0,0,0,0,0,0,0,0,12,190,1,39,39,19,38,19,39,39,38,39,-851583,8,4.863,0.015,14.085,35,0,16,0,0,35,1,1,0,0,0,1,0,0,0
