recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split,Embeddings_support,Autoencoder_support,Contrastive_support,Sequence_support,Unsupervised_support,consensus_support,support_iqr,method_count
1a8433bf1168531d6f7c2deb5c37b27de5ddf1d9f65316416ecbf000289fd40a,6.0,16.0,0.9999945356073018,0.1736090712389179,0.9431126196740344,0.1703339678919228,-8.458282801815926,train,0.6786786786786787,0.46546546546546547,0.06006006006006006,0.42042042042042044,0.13213213213213212,0.42042042042042044,0.33333333333333337,5
1a8433bf1168531d6f7c2deb5c37b27de5ddf1d9f65316416ecbf000289fd40a,8.0,18.0,0.9999975045031702,0.2408735045262102,0.9559776925363094,0.193256995211569,-7.832446358394382,train,0.7777777777777778,0.35135135135135137,0.10810810810810811,0.36036036036036034,0.14714714714714713,0.35135135135135137,0.2132132132132132,5
1a8433bf1168531d6f7c2deb5c37b27de5ddf1d9f65316416ecbf000289fd40a,10.0,20.0,0.9999954907843196,0.2274237113801237,0.9029019717103336,0.1755050057820137,-7.574939307746035,train,0.7117117117117117,0.3663663663663664,0.024024024024024024,0.4114114114114114,0.15615615615615616,0.3663663663663664,0.2552552552552553,5
1a8433bf1168531d6f7c2deb5c37b27de5ddf1d9f65316416ecbf000289fd40a,12.0,22.0,0.9999914914668891,0.2680013891723809,0.9768698274963296,0.1886220505136902,-2.991632491356235,train,0.6096096096096096,0.30930930930930933,0.24324324324324326,0.36936936936936937,0.7417417417417418,0.36936936936936937,0.3003003003003003,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,0.0,10.0,0.9998204477080364,0.0149274634780912,0.9998240739193884,0.0258301415940358,-3.3291713777194447,train,0.2552552552552553,0.7147147147147147,0.7987987987987988,0.6936936936936937,0.6906906906906907,0.6936936936936937,0.024024024024024038,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,2.0,12.0,0.994179746644014,0.0221016588773223,0.9992567076332064,0.0360341057071688,-3.07167286104176,train,0.06306306306306306,0.6726726726726727,0.7717717717717718,0.6606606606606606,0.7207207207207207,0.6726726726726727,0.06006006006006004,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,4.0,14.0,0.9976903303530728,0.0239874725688073,0.9987540650940157,0.0422203615864073,-2.854273770515935,train,0.09309309309309309,0.6666666666666666,0.7537537537537538,0.6486486486486487,0.7897897897897898,0.6666666666666666,0.10510510510510507,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,6.0,16.0,0.9952967170465188,0.0316496282515924,0.998976371263672,0.0451114650890168,-2.600028755583688,train,0.06906906906906907,0.6396396396396397,0.7567567567567568,0.6366366366366366,0.8588588588588588,0.6396396396396397,0.12012012012012019,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,8.0,18.0,0.9938488370366096,0.0393104990846092,0.9966587280225808,0.04447205017165,-3.2271043126386973,train,0.06006006006006006,0.6366366366366366,0.6996996996996997,0.6396396396396397,0.7027027027027027,0.6396396396396397,0.06306306306306309,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,10.0,20.0,0.9978477320677188,0.0271536664477704,0.9911148031356316,0.0320847863194588,-3.3964503067900207,train,0.0990990990990991,0.6546546546546547,0.48348348348348347,0.6726726726726727,0.6696696696696697,0.6546546546546547,0.1861861861861862,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,12.0,22.0,0.9983561278752244,0.0176871377692401,0.9784081634285252,0.0240780486068258,-3.4345520903629803,train,0.11711711711711711,0.6876876876876877,0.26126126126126126,0.7027027027027027,0.6666666666666666,0.6666666666666666,0.4264264264264265,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,14.0,24.0,0.9958278438916556,0.0115648676508357,0.9538842762524764,0.0194616874476887,-3.4516617382844887,train,0.07207207207207207,0.7267267267267268,0.10510510510510511,0.7177177177177178,0.6636636636636637,0.6636636636636637,0.6126126126126127,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,16.0,26.0,0.9931703962613564,0.0155745111731086,0.9482408191937732,0.0189325401329141,-2.884196492172572,train,0.05105105105105105,0.7057057057057057,0.06906906906906907,0.7237237237237237,0.7687687687687688,0.7057057057057057,0.6546546546546547,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,18.0,28.0,0.9927147079878405,0.0151624142552326,0.9568371325120364,0.0190139046801579,-2.598276646457576,train,0.04504504504504504,0.7087087087087087,0.11711711711711711,0.7207207207207207,0.8618618618618619,0.7087087087087087,0.6036036036036035,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,20.0,30.0,0.9949997549945548,0.0178646937351899,0.9567009471513396,0.0187148134778123,-2.614521694077715,train,0.06606606606606606,0.6846846846846847,0.11411411411411411,0.7267267267267268,0.8558558558558559,0.6846846846846847,0.6126126126126127,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,22.0,32.0,0.9909621695586116,0.0160652923492005,0.9699325319881176,0.0196981778158536,-2.710108367936578,train,0.03903903903903904,0.6966966966966966,0.1891891891891892,0.7147147147147147,0.8318318318318318,0.6966966966966966,0.5255255255255256,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,24.0,34.0,0.9895827440120976,0.0158042038386182,0.9839661563254312,0.0206508705822932,-2.875909881842469,train,0.03003003003003003,0.7027027027027027,0.34534534534534533,0.7087087087087087,0.7747747747747747,0.7027027027027027,0.3633633633633634,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,26.0,36.0,0.990990907556194,0.0167234347103919,0.9911148031356316,0.0247817711213094,-6.219719744826126,train,0.042042042042042045,0.6906906906906907,0.48348348348348347,0.6966966966966966,0.2042042042042042,0.48348348348348347,0.48648648648648646,5
1cca7c275163fc193899535ebb0c13f26676e8568d3c8adac48dbcc224812b0c,28.0,38.0,0.9931079977235784,0.0187420631362232,0.9941442133725386,0.028090062491314,-4.325680689393873,train,0.04804804804804805,0.6786786786786787,0.5795795795795796,0.6846846846846847,0.35435435435435436,0.5795795795795796,0.32432432432432434,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,0.0,10.0,0.9999999957385446,0.0009516935923846,0.9999995563359776,0.0089474114680498,-3.825720791576857,train,0.96996996996997,0.954954954954955,0.948948948948949,0.972972972972973,0.45345345345345345,0.954954954954955,0.02102102102102099,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,2.0,12.0,0.9999996881462802,0.0011510061598931,0.9998678420026728,0.0091837598100163,-3.7076528406111975,train,0.8228228228228228,0.9369369369369369,0.8018018018018018,0.954954954954955,0.5495495495495496,0.8228228228228228,0.1351351351351351,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,4.0,14.0,0.9834437150919122,0.1531494472674861,0.9756739119817224,0.165987743482859,-2.809940451343068,train,0.009009009009009009,0.5015015015015015,0.22522522522522523,0.43543543543543545,0.8018018018018018,0.43543543543543545,0.27627627627627627,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,6.0,16.0,0.9862861602778934,0.1924342021957209,0.9820783068084902,0.1777202595399553,-2.712931772115474,train,0.018018018018018018,0.42042042042042044,0.29429429429429427,0.3963963963963964,0.8258258258258259,0.3963963963963964,0.12612612612612617,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,8.0,18.0,0.9886537463855308,0.1738189387277894,0.9783989556536692,0.1775490635559232,-2.717401237259123,train,0.024024024024024024,0.4624624624624625,0.25825825825825827,0.4024024024024024,0.8228228228228228,0.4024024024024024,0.2042042042042042,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,10.0,20.0,0.987962335694988,0.2235149034534236,0.9795847362734924,0.1776662935346365,-2.7210506174617746,train,0.021021021021021023,0.37237237237237236,0.2672672672672673,0.3993993993993994,0.8198198198198198,0.37237237237237236,0.1321321321321321,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,12.0,22.0,0.9852319319460788,0.2183494662502783,0.9840879126498222,0.1765242007363338,-2.72148939027648,train,0.012012012012012012,0.38738738738738737,0.35135135135135137,0.4084084084084084,0.8168168168168168,0.38738738738738737,0.05705705705705705,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,14.0,24.0,0.9998605850897022,0.0100611870210054,0.9963109177892432,0.0141130936523534,-2.9690780664483807,train,0.2882882882882883,0.7447447447447447,0.6756756756756757,0.7957957957957958,0.7507507507507507,0.7447447447447447,0.07507507507507505,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,16.0,26.0,0.9999985574844592,0.0013576215051972,0.9997715820189308,0.0094084341643016,-3.576067563201423,train,0.7987987987987988,0.9309309309309309,0.7897897897897898,0.948948948948949,0.6486486486486487,0.7987987987987988,0.14114114114114118,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,18.0,28.0,0.9787997768586616,0.1377905499781311,0.989028670487442,0.1327315631068295,-2.860185058384702,train,0.003003003003003003,0.5375375375375375,0.45045045045045046,0.4924924924924925,0.7867867867867868,0.4924924924924925,0.08708708708708707,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,20.0,30.0,0.9998517969679742,0.2484356507601327,0.9953871172676289,0.6025519525588725,-4.194229652411926,train,0.2822822822822823,0.3333333333333333,0.6366366366366366,0.12312312312312312,0.3633633633633634,0.3333333333333333,0.08108108108108109,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,22.0,32.0,0.9999157794531596,0.2477335563242771,0.996490492790734,0.6663924704821753,-4.575970440923848,train,0.32732732732732733,0.33933933933933935,0.6906906906906907,0.10810810810810811,0.3333333333333333,0.3333333333333333,0.012012012012012019,5
200a690cbeb5a4d9f415d6a933e60aa13a0cf5ee5c03c71731d7739c8ecbda5e,24.0,34.0,0.999963606852266,0.2481170653223488,0.99963415598493,0.6896274851745002,-4.369725720836389,train,0.43243243243243246,0.33633633633633636,0.7807807807807807,0.09309309309309309,0.3483483483483483,0.3483483483483483,0.0960960960960961,5
